comparison,mode,source_file_current,source_path,run_type,focal_current_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_current,question_id,product,cited_current,ref_count_current,first_citation_index,first_citation_score_current,citation_position_proxy_current,citation_position_score_current,citation_share_of_voice_current,recommendation_rank_proxy_current,rank_score_proxy_current,top1_cited_flag_current,brand_mentioned_current,brand_mention_count_current,first_mention_index,first_mention_score_current,mention_share_of_voice_current,mention_position_proxy_current,mention_position_score_current,average_mention_position_proxy_current,top1_mentioned_flag,feature_categories,feature_count_current,feature_coverage_current,tfidf_product_answer_similarity_current,bigram_overlap_product_answer_current,pais_product_answer_influence_score_current,brand_context_sentiment_score_current,brand_context_positive_hits_current,brand_context_negative_hits_current,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences,cited_baseline,ref_count_baseline,first_citation_score_baseline,recommendation_rank_proxy_baseline,rank_score_proxy_baseline,top1_cited_flag_baseline,feature_count_baseline,feature_coverage_baseline,tfidf_product_answer_similarity_baseline,bigram_overlap_product_answer_baseline,pais_product_answer_influence_score_baseline,brand_mentioned_baseline,brand_mention_count_baseline,mention_share_of_voice_baseline,citation_share_of_voice_baseline,first_mention_score_baseline,mention_position_proxy_baseline,mention_position_score_baseline,average_mention_position_proxy_baseline,citation_position_proxy_baseline,citation_position_score_baseline,brand_context_sentiment_score_baseline,brand_context_positive_hits_baseline,brand_context_negative_hits_baseline,source_file_baseline,prompt_set_label_baseline,baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_brand_mentioned,delta_brand_mention_count,delta_mention_share_of_voice,delta_citation_share_of_voice,delta_first_mention_score,delta_mention_position_proxy,delta_mention_position_score,delta_average_mention_position_proxy,delta_citation_position_proxy,delta_citation_position_score,delta_brand_context_sentiment_score,delta_brand_context_positive_hits,delta_brand_context_negative_hits,delta_citation_rate,delta_mean_ref_count,rank_improvement_current_minus_baseline,delta_top1_cited_share,delta_pais
01_2023_2024_original_vs_2026_current,one_product_current,inusea_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusea_2023vs2026_6.txt,one_product_current,INUSA,current_2026,6,10,6-10,10,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,171,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > Travelpro,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_1.txt,one_product_current,Monos,current_2026,1,5,1-5,1,Monos,1,1,4.0,0.25,4,0.4,0.25,2,0.8,0,1,1,4.0,0.25,0.25,2,0.8,2,0,,0,0.0,0.03954311294163617,0.0,0.14124195592166056,1.0,1,0,166,Delsey > Delsey > Delsey > Monos,[Monos],"If you want a safer carry-on choice across international airlines, Monos is the better fallback because its Carry-On is listed for 2-5 days, has 39.9 L of volume, and is described as fitting baggage sizers and overhead bins of all major airlines in North America, Europe, Asia, and Oceania.",0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,1.0,1.0,0.25,-4.0,0.8,0.0,0.0,0.0,0.03954311294163617,0.0,0.14124195592166056,1.0,1.0,0.25,0.25,0.25,-4.0,0.8,-4.0,-2.0,0.4,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.14124195592166056
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_1.txt,one_product_current,Monos,current_2026,1,5,1-5,2,Monos,1,1,4.0,0.25,4,0.4,0.25,3,0.6,0,1,1,4.0,0.25,0.16666666666666666,3,0.6,3,0,,0,0.0,0.03954311294163617,0.0,0.14124195592166056,1.0,2,0,139,Travelpro > Travelpro > Delsey > Monos,[Monos],"Monos also makes strong durability claims with an aerospace-grade, water-resistant polycarbonate shell that is described as dent-resistant, impact-friendly, and virtually unbreakable, but Travelpro and Delsey provide more specific protection details around corners or zippers.",1.0,1.0,0.25,3.0,0.6,0.0,0.0,0.0,0.06461418576726963,0.0,0.14625617048678727,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,3.0,0.6,3.0,4.0,0.4,1.0,3.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025071072825633457,0.0,-0.005014214565126712,0.0,0.0,-0.16666666666666666,0.0,-0.08333333333333331,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.005014214565126712
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_1.txt,one_product_current,Monos,current_2026,1,5,1-5,3,Monos,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,141,Travelpro > BEIS > INUSA,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_1.txt,one_product_current,Monos,current_2026,1,5,1-5,4,Monos,1,1,3.0,0.3333333333333333,3,0.6,0.25,3,0.6,0,1,1,3.0,0.3333333333333333,0.25,3,0.6,3,0,packing_organization,1,0.05263157894736842,0.02020459786118416,0.06666666666666667,0.17456723536171054,1.0,1,0,144,BEIS > Delsey > Monos > BEIS,"[Monos] For the broadest set of organization features in the product-page text, I would choose BÉIS.","Monos is also well organized with a removable compression pad with a zippered pocket, a zipped panel for shoes and other items, ballistic nylon straps, generously sized pockets, a laundry bag, and two shoe bags.",1.0,1.0,0.25,3.0,0.6,0.0,0.0,0.0,0.06461418576726963,0.0,0.14625617048678727,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,3.0,0.6,3.0,4.0,0.4,1.0,1.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.08333333333333331,0.0,0.0,0.0,1.0,0.05263157894736842,-0.04440958790608547,0.06666666666666667,0.02831106487492327,0.0,0.0,-0.08333333333333331,0.0,0.0,0.0,0.0,0.0,-1.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02831106487492327
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_1.txt,one_product_current,Monos,current_2026,1,5,1-5,5,Monos,1,1,1.0,1.0,1,1.0,0.16666666666666666,1,1.0,1,1,2,1.0,1.0,0.2857142857142857,1,1.0,1,1,lock_security;overhead_bin_or_airline_fit;warranty_trial_return,3,0.15789473684210525,0.08864451847147434,0.07017543859649122,0.3431675001855229,0.6666666666666666,15,3,255,Monos > Travelpro > Travelpro > Delsey > BEIS > INUSA,"[Monos] Travelpro is also very confidence-inspiring for US domestic travel because it is sizer-bin tested for overhead bins on most major domestic airlines, has a built-in TSA-approved lock, offers a 100-day no-questions trial with paid return shipping, and includes warranty coverage plus a five-year Trusted Companion Promise when registered on time.","For best overall purchase confidence, I would choose Monos because it combines broad size assurance, security, and a strong trial and warranty package: the page says it fits baggage sizers and overhead bins of all major airlines in North America, Europe, Asia, and Oceania, includes a TSA-Accepted combination lock, has a 100-day trial, and comes with a limited lifetime warranty. BÉIS includes TSA locks, a limited lifetime luggage warranty, and a large 49-61 L expandable capacity, but its page recommends checking airline guidelines for weight-limit restrictions and does not provide the same global airline-fit claim as Monos.",1.0,2.0,0.25,2.0,0.8,0.0,8.0,0.42105263157894735,0.057942202040084156,0.043010752688172046,0.3189172462936988,1.0,2.0,0.2,0.3333333333333333,0.25,2.0,0.8,2.0,4.0,0.4,0.0,5.0,5.0,baseline_1.txt,1-5,True,0.0,-1.0,0.75,-1.0,0.19999999999999996,1.0,-5.0,-0.2631578947368421,0.03070231643139018,0.027164685908319178,0.024250253891824114,0.0,0.0,0.08571428571428569,-0.16666666666666666,0.75,-1.0,0.19999999999999996,-1.0,-3.0,0.6,0.6666666666666666,10.0,-2.0,0.0,-1.0,1.0,1.0,0.024250253891824114
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_11.txt,one_product_current,Monos,current_2026,11,15,11-15,11,Monos,1,2,1.0,1.0,1,1.0,0.2,1,1.0,1,1,2,1.0,1.0,0.2,1,1.0,1,1,overhead_bin_or_airline_fit;tradeoff_or_limitation,2,0.10526315789473684,0.06738782141091086,0.05660377358490566,0.4096874285655321,-0.42857142857142855,2,5,320,Monos > Travelpro > Delsey > INUSA > BEIS > Monos > Travelpro > Delsey > INUSA > BEIS,"[Monos] Travelpro also gives reassuring fit language because it says the bag is sizer-bin tested for overhead bins on most major domestic airlines and complies with carry-on size restrictions published by nearly all major domestic airlines, but it also warns that the fully expanded carry-on may not meet airline restrictions. [Monos] [Travelpro] [Delsey] [INUSA] [BEIS]","The safest-looking option for stricter carry-on rules is Monos because it lists compact exterior measurements of 22"" x 14"" x 9"", says those measurements include wheels and fixed handles, and states that the bag will fit in the baggage sizer and overhead bins of all major airlines in North America, Europe, Asia, and Oceania. For minimizing gate-check risk, I would put Monos first, Travelpro second only when not expanded and when flying domestic carriers, Delsey mainly for domestic U.S.",1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.022284071878134713,0.0,0.37112348104229365,1.0,2.0,0.2,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,1.0,baseline_11.txt,11-15,True,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.10526315789473684,0.04510374953277615,0.05660377358490566,0.03856394752323844,0.0,0.0,0.0,-0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,-0.9285714285714286,-1.0,4.0,0.0,0.0,0.0,0.0,0.03856394752323844
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_11.txt,one_product_current,Monos,current_2026,11,15,11-15,12,Monos,1,3,1.0,1.0,1,1.0,0.3333333333333333,1,1.0,1,1,4,1.0,1.0,0.3333333333333333,1,1.0,1,1,cleaning_care;dimensions;durability_protection;material_shell;packing_organization;sustainability,6,0.3157894736842105,0.10220919245212777,0.19444444444444445,0.5627663998939344,0.75,7,1,245,Monos > Monos > Travelpro > BEIS > INUSA > Delsey > Monos > Travelpro > BEIS,"[Monos] Monos also includes an eco-friendly eraser for persistent marks and says luggage covers can help guard against dirt and scuffs. [Monos] Travelpro is also strong for looking good after repeated trips because it describes an easy-to-clean 100% polycarbonate shell, a textured finish that helps reduce the visibility of scuffs or scratching, aluminum corner guards for protection, and a water-resistant interior pocket for damp items or toiletries. [Monos] [Travelpro] [BEIS]","Monos gives strong cleaning and appearance-maintenance information because it has a water-resistant polycarbonate hard shell, says the shell is dent-resistant, impact-friendly, and virtually unbreakable, and provides care instructions to wipe clean with a soft damp cloth, warm water, and mild soap. Monos also includes an eco-friendly eraser for persistent marks and says luggage covers can help guard against dirt and scuffs. INUSA says its PC/ABS material has a micro diamond finish with a water/scratch-resistant finish, which is helpful, but it gives less cleaning guidance than Monos, Travelpro, or BEIS. For easy cleaning and lasting appearance, the best-supported picks are Monos and Travelpro, with BEIS also worth considering if stain resistance and spot-cleaning matter most.",1.0,1.0,0.16666666666666666,5.0,0.2,0.0,1.0,0.05263157894736842,0.02891227967871117,0.08333333333333333,0.1454754383918826,1.0,1.0,0.1111111111111111,0.1111111111111111,0.16666666666666666,5.0,0.2,5.0,6.0,0.0,0.6666666666666666,5.0,1.0,baseline_11.txt,11-15,True,0.0,2.0,0.8333333333333334,-4.0,0.8,1.0,5.0,0.2631578947368421,0.0732969127734166,0.11111111111111112,0.4172909615020518,0.0,3.0,0.2222222222222222,0.2222222222222222,0.8333333333333334,-4.0,0.8,-4.0,-5.0,1.0,0.08333333333333337,2.0,0.0,0.0,2.0,4.0,1.0,0.4172909615020518
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_11.txt,one_product_current,Monos,current_2026,11,15,11-15,13,Monos,1,3,1.0,1.0,1,1.0,0.25,1,1.0,1,1,3,1.0,1.0,0.3333333333333333,1,1.0,1,1,cleaning_care;durability_protection;material_shell;sustainability;tradeoff_or_limitation,5,0.2631578947368421,0.07915450642013451,0.20967741935483872,0.5499140931346211,-0.5,1,3,275,Monos > Monos > Delsey > Delsey > BEIS > INUSA > Travelpro > Monos > Delsey > BEIS > INUSA > Travelpro,"[Monos] Monos also pairs those responsible-material claims with durability claims, including an aerospace-grade water-resistant polycarbonate shell that is dent-resistant, impact-friendly, and virtually unbreakable. [Monos] Delsey provides some sustainability evidence because the feature list says “Made with Recycled Materials,” but the page does not specify which components are recycled, the recycled percentage, or any certification. [Monos] [Delsey] [BEIS] [INUSA] [Travelpro]","Monos provides the strongest concrete sustainability-related evidence because it says the brand is the first North American luggage brand to achieve Certified B Corporation status, the shell is made from partially recycled materials, the anti-microbial lining is made from 100% recycled polyester, and the details are vegan leather. Monos also pairs those responsible-material claims with durability claims, including an aerospace-grade water-resistant polycarbonate shell that is dent-resistant, impact-friendly, and virtually unbreakable. For a sustainability-minded shopper who still wants durability, Monos has the strongest evidence, Delsey has a weaker but relevant recycled-material claim, and the other three pages do not give enough sustainability information to recommend them on that basis.",1.0,1.0,0.2,3.0,0.6,0.0,4.0,0.21052631578947367,0.03197680649192911,0.03125,0.17652145778961392,1.0,1.0,0.1111111111111111,0.125,0.25,3.0,0.6,3.0,5.0,0.2,-0.2,2.0,3.0,baseline_11.txt,11-15,True,0.0,2.0,0.8,-2.0,0.4,1.0,1.0,0.05263157894736842,0.0471776999282054,0.17842741935483872,0.3733926353450072,0.0,2.0,0.2222222222222222,0.125,0.75,-2.0,0.4,-2.0,-4.0,0.8,-0.3,-1.0,0.0,0.0,2.0,2.0,1.0,0.3733926353450072
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_11.txt,one_product_current,Monos,current_2026,11,15,11-15,14,Monos,1,1,4.0,0.25,4,0.4,0.14285714285714285,4,0.4,0,1,1,4.0,0.25,0.1,4,0.4,4,0,handle;lock_security;tradeoff_or_limitation;wheels_mobility,4,0.21052631578947367,0.06569467526109285,0.0392156862745098,0.19445988448462312,0.0,0,0,284,Travelpro > BEIS > Delsey > Monos > INUSA > Travelpro > BEIS,"[Monos] INUSA covers core convenience with four 360-degree silent spinner wheels, a built-in TSA-approved lock, top and side ergonomic gel handles, side studs so the luggage can stand on its side, and self-repairable oversized zippers, but it has fewer special travel-day extras than Travelpro, BEIS, or Delsey.","Monos offers practical packing and travel extras such as a removable compression pad with a zippered pocket, generously placed pockets, 360-degree spinner wheels, TSA-accepted lock, laundry bag, two shoe bags, and a luggage tag.",1.0,1.0,0.25,4.0,0.4,0.0,8.0,0.42105263157894735,0.05919506690637076,0.044444444444444446,0.23604953969706363,1.0,1.0,0.14285714285714285,0.14285714285714285,0.25,4.0,0.4,4.0,4.0,0.4,-0.3333333333333333,1.0,2.0,baseline_11.txt,11-15,True,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-0.21052631578947367,0.006499608354722089,-0.005228758169934643,-0.04158965521244051,0.0,0.0,-0.042857142857142844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-1.0,-2.0,0.0,0.0,0.0,0.0,-0.04158965521244051
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_11.txt,one_product_current,Monos,current_2026,11,15,11-15,15,Monos,1,2,2.0,0.5,2,0.8,0.15384615384615385,2,0.8,0,1,2,2.0,0.5,0.15384615384615385,2,0.8,2,0,capacity_volume;comparison_ready_evidence;dimensions;durability_protection;electronics_convenience;lock_security;material_shell;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;warranty_trial_return;weight,12,0.631578947368421,0.05429564437972269,0.018867924528301886,0.4066717736955407,0.4666666666666667,11,4,418,Travelpro > Monos > Delsey > Delsey > BEIS > BEIS > INUSA > INUSA > Travelpro > Monos > Delsey > BEIS > INUSA,"[Monos] Delsey gives useful details on dimensions, weight, volume, material, domestic airline fit, USB charging, zipper strength, corner protection, antimicrobial lining, included bags, and warranty categories, but shoppers should double-check whether “Made with Recycled Materials” means the shell, lining, or another component because the supplied text does not specify. [Travelpro] [Monos] [Delsey] [BEIS] [INUSA]","Monos also has very strong information quality because it provides exterior measurements, says the measurements include wheels and fixed handles, gives broad airline-sizer and overhead-bin fit language, lists materials and recycled-content details, provides cleaning instructions, and explains the 100-day trial and limited lifetime warranty. Overall, the clearest pages are Travelpro and Monos, Delsey is reasonably informative with some vague sustainability and airline-fit details, BEIS is feature-rich but less precise on airline fit, and INUSA leaves the most important purchase questions unanswered.",1.0,2.0,0.2,4.0,0.4,0.0,10.0,0.5263157894736842,0.03526228237891559,0.0,0.3189822810371866,1.0,2.0,0.13333333333333333,0.16666666666666666,0.2,4.0,0.4,4.0,5.0,0.2,0.3333333333333333,6.0,3.0,baseline_11.txt,11-15,True,0.0,0.0,0.3,-2.0,0.4,0.0,2.0,0.10526315789473684,0.019033362000807096,0.018867924528301886,0.08768949265835407,0.0,0.0,0.020512820512820523,-0.012820512820512803,0.3,-2.0,0.4,-2.0,-3.0,0.6000000000000001,0.13333333333333336,5.0,1.0,0.0,0.0,2.0,0.0,0.08768949265835407
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_16.txt,one_product_current,Monos,current_2026,16,20,16-20,16,Monos,1,2,1.0,1.0,1,1.0,0.2,1,1.0,1,1,3,1.0,1.0,0.17647058823529413,1,1.0,1,1,capacity_volume;dimensions;lock_security;material_shell;overhead_bin_or_airline_fit;wheels_mobility,6,0.3157894736842105,0.09651980734680501,0.1891891891891892,0.4775069012512481,1.0,2,0,310,Monos > Travelpro > BEIS > Delsey > INUSA > INUSA > BEIS > Delsey > Travelpro > Monos,"[Monos] Travelpro is marketed as a Carry-On Hardside Spinner and lists a 100% polycarbonate hard shell, MagnaTrac self-aligning spinner wheels, a built-in TSA-approved lock, and 45 L of volume in its dimensions section. [Monos]","The products that clearly meet the strict checklist are Monos, Travelpro, BEIS, and Delsey. Monos is marketed as a Carry-On and lists a polycarbonate hard shell, high-performance 360° spinner wheels, a TSA-Accepted combination lock, and 39.9 L of volume. Monos gives the strongest airline-fit language among these pages, saying its Carry-On fits baggage sizers and overhead bins of all major airlines in North America, Europe, Asia, and Oceania.",1.0,1.0,0.25,4.0,0.4,0.0,7.0,0.3684210526315789,0.08832160242136207,0.04838709677419355,0.23193992886005055,1.0,1.0,0.125,0.2,0.14285714285714285,4.0,0.4,4.0,4.0,0.4,-0.2,2.0,3.0,baseline_16.txt,16-20,True,0.0,1.0,0.75,-3.0,0.6,1.0,-1.0,-0.05263157894736842,0.008198204925442945,0.14080209241499564,0.24556697239119757,0.0,2.0,0.05147058823529413,0.0,0.8571428571428572,-3.0,0.6,-3.0,-3.0,0.6,1.2,0.0,-3.0,0.0,1.0,3.0,1.0,0.24556697239119757
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_16.txt,one_product_current,Monos,current_2026,16,20,16-20,17,Monos,1,1,3.0,0.3333333333333333,3,0.6,0.16666666666666666,2,0.8,0,1,3,3.0,0.3333333333333333,0.3,2,0.8,2,0,capacity_volume;lock_security;material_shell;packing_organization;weight;wheels_mobility,6,0.3157894736842105,0.09423127978165262,0.1935483870967742,0.26103640875768874,0.6,4,1,252,BEIS > BEIS > Monos > Delsey > Travelpro > INUSA,"[Monos] Delsey lists 44 L at 7.74 lb, plus a polycarbonate shell, TSA-Accepted lock, dual-density spinner wheels, SECURITECH zipper, compression straps, divider, mesh pockets, laundry bag, and shoe bag.","Monos and Delsey are strong balanced alternatives if you want less airline-size anxiety or a more traditional carry-on capacity. Monos lists 39.9 L at 7.01 lb / 3.17 kg, plus a polycarbonate shell, TSA-Accepted lock, 360° spinner wheels, compression pad, pockets, and broad airline-fit language. Travelpro lists 45 L at 8.1 lb and has excellent utility features, including a TSA-approved lock, MagnaTrac spinner wheels, zippered divider panels, accessory pockets, water-resistant pocket, USB A & C ports, and a dedicated external-access battery pocket, but it is heavier than Monos and Delsey in the provided specs.",1.0,1.0,0.16666666666666666,5.0,0.2,0.0,0.0,0.0,0.06461418576726963,0.0,0.1295895038201206,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,5.0,0.2,5.0,6.0,0.0,-0.3333333333333333,1.0,2.0,baseline_16.txt,16-20,True,0.0,0.0,0.16666666666666666,-3.0,0.6000000000000001,0.0,6.0,0.3157894736842105,0.02961709401438299,0.1935483870967742,0.13144690493756814,0.0,2.0,0.13333333333333333,0.0,0.16666666666666666,-3.0,0.6000000000000001,-3.0,-3.0,0.6,0.9333333333333333,3.0,-1.0,0.0,0.0,3.0,0.0,0.13144690493756814
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_16.txt,one_product_current,Monos,current_2026,16,20,16-20,18,Monos,1,2,1.0,1.0,1,1.0,0.18181818181818182,1,1.0,1,1,2,1.0,1.0,0.15384615384615385,1,1.0,1,1,capacity_volume;electronics_convenience;expansion;packing_organization,4,0.21052631578947367,0.021526197949981347,0.013513513513513514,0.41510419644158475,0.3333333333333333,4,2,455,Monos > BEIS > Travelpro > INUSA > INUSA > Travelpro > Monos > Travelpro > Delsey > Delsey > BEIS,"[Monos]

For overpackers, BEIS is the best match because it lists 49-61 L capacity, an expandable body, four-point compression straps, a detachable compression flap, and multiple pouches for separating shoes, dirty clothes, undergarments, damp clothing, and small valuables. [Monos]

For tech-heavy travelers, Travelpro is the clearest match because it lists external USB A & C ports with fast-charge capabilities and a dedicated external-access FAA-compliant battery pocket, while noting that the power bank is not included.","The safest default choice for a first serious carry-on is Monos. Monos is a strong frequent-flyer alternative for international or multi-region travel because it says the Carry-On fits baggage sizers and overhead bins of all major airlines in North America, Europe, Asia, and Oceania.",1.0,2.0,0.14285714285714285,4.0,0.4,0.0,9.0,0.47368421052631576,0.04359890094023633,0.023809523809523808,0.3022661461028342,1.0,1.0,0.16666666666666666,0.2,0.25,4.0,0.4,4.0,7.0,0.0,0.38461538461538464,9.0,4.0,baseline_16.txt,16-20,True,0.0,0.0,0.8571428571428572,-3.0,0.6,1.0,-5.0,-0.2631578947368421,-0.022072702990254982,-0.010296010296010294,0.11283805033875055,0.0,1.0,-0.012820512820512803,-0.018181818181818188,0.75,-3.0,0.6,-3.0,-6.0,1.0,-0.05128205128205132,-5.0,-2.0,0.0,0.0,3.0,1.0,0.11283805033875055
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_16.txt,one_product_current,Monos,current_2026,16,20,16-20,19,Monos,1,1,1.0,1.0,1,1.0,0.16666666666666666,1,1.0,1,1,1,1.0,1.0,0.2,1,1.0,1,1,capacity_volume;dimensions;tradeoff_or_limitation;weight,4,0.21052631578947367,0.012635242675760567,0.03333333333333333,0.3329656450263802,0.14285714285714285,4,3,221,Monos > INUSA > INUSA > Travelpro > BEIS > Delsey,"[Monos]

I would not recommend INUSA for shoppers with a strict capacity checklist, because the page lists the 5.9 lb weight and dimensions but does not provide a capacity figure.","I would not recommend Monos for shoppers whose top priority is maximum stated packing volume for longer trips, because the page positions it for 2-5 day trips and lists 39.9 L volume.",1.0,2.0,0.125,5.0,0.2,0.0,3.0,0.15789473684210525,0.0281596533037138,0.0,0.22887754469583046,1.0,1.0,0.2,0.2222222222222222,0.2,5.0,0.2,5.0,8.0,0.0,0.0,2.0,2.0,baseline_16.txt,16-20,True,0.0,-1.0,0.875,-4.0,0.8,1.0,1.0,0.05263157894736842,-0.015524410627953233,0.03333333333333333,0.10408810033054974,0.0,0.0,0.0,-0.05555555555555555,0.8,-4.0,0.8,-4.0,-7.0,1.0,0.14285714285714285,2.0,1.0,0.0,-1.0,4.0,1.0,0.10408810033054974
