comparison,mode,source_file,source_path,run_type,focal_current_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,answer_word_count,citation_sequence,cited_answer_sentences
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_6.txt,one_product_current,Monos,original_2023_2024,6,10,6-10,8,Delsey,1,1,4.0,0.25,3,0.6,0,,0,0.0,0.025876714322553486,0.0,0.13850867619784402,200,INUSA > INUSA > Travelpro > Delsey > Monos > BEIS,[Travelpro] [Delsey] [Monos] [BEIS]
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_6.txt,one_product_current,Monos,original_2023_2024,6,10,6-10,8,INUSA,1,2,1.0,1.0,1,1.0,1,cleaning_care;comparison_ready_evidence;dimensions;durability_protection;electronics_convenience;expansion;lock_security;material_shell;packing_organization;price_value;tradeoff_or_limitation;warranty_trial_return;weight,13,0.6842105263157895,0.026567442283309754,0.034782608695652174,0.5140396516908343,200,INUSA > INUSA > Travelpro > Delsey > Monos > BEIS,"[INUSA] What you may give up compared with the higher-priced options is a richer feature set: the INUSA page does not list a 100% polycarbonate shell, expansion, USB charging, reinforced corner armor, dedicated wet-item storage, compression panels, included laundry or shoe bags, or a stated trial or warranty program. [INUSA] By comparison, Travelpro lists USB A and C ports, 2-inch expansion, aluminum corner guards, a water-resistant interior pocket, and a 100-day trial; DELSEY lists SECURITECH zippers, shock-absorbing corner protectors, a USB port, laundry and shoe bags, and a limited warranty; Monos lists a removable compression pad, laundry and shoe bags, a 100-day trial, and a limited lifetime warranty; and BÉIS lists expansion, several pouches, a weight-limit indicator, and a limited lifetime luggage warranty."
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_6.txt,one_product_current,Monos,current_2026,6,10,6-10,9,Monos,1,1,3.0,0.3333333333333333,3,0.6,0,cleaning_care;comparison_ready_evidence;durability_protection;lock_security;material_shell;price_value;tradeoff_or_limitation,7,0.3684210526315789,0.0422412775263239,0.022222222222222223,0.23546579936491388,247,Travelpro > Delsey > Monos > INUSA > BEIS > Travelpro > Delsey,"[Monos] INUSA offers protection at a lower price with PC/ABS hard-flex construction, a water- and scratch-resistant micro-diamond finish, smooth self-repairable oversized zippers, and a Travel Sentry-approved lock, but the page provides fewer premium protection details than Travelpro, DELSEY, or Monos."
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_6.txt,one_product_current,Monos,original_2023_2024,6,10,6-10,9,BEIS,1,1,5.0,0.2,5,0.2,0,,0,0.0,0.0,0.0,0.12333333333333334,247,Travelpro > Delsey > Monos > INUSA > BEIS > Travelpro > Delsey,[BEIS] [Travelpro] [Delsey]
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_6.txt,one_product_current,Monos,original_2023_2024,6,10,6-10,9,Travelpro,1,2,1.0,1.0,1,1.0,1,durability_protection;lock_security;material_shell,3,0.15789473684210525,0.052723678130745424,0.06818181818181818,0.4190176223885096,247,Travelpro > Delsey > Monos > INUSA > BEIS > Travelpro > Delsey,"[Travelpro] DELSEY stands out for zipper security and corner protection because it uses the patented SECURITECH zip that is described as three times more resistant than a standard zipper, shock-absorbing corner protectors, an integrated TSA-accepted lock, and a 100% polycarbonate shell. [BEIS] [Travelpro] [Delsey]"
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_6.txt,one_product_current,Monos,original_2023_2024,6,10,6-10,9,Delsey,1,2,2.0,0.5,2,0.8,0,cleaning_care;durability_protection;lock_security;material_shell,4,0.21052631578947367,0.0646474384743507,0.04878048780487805,0.32901849069016326,247,Travelpro > Delsey > Monos > INUSA > BEIS > Travelpro > Delsey,"[Delsey] Monos stands out for shell and zipper quality because it uses an aerospace-grade, water-resistant polycarbonate hard shell described as dent-resistant, impact-friendly, and virtually unbreakable, plus a TSA-accepted lock and YKK reverse coil zippers. [BEIS] [Travelpro] [Delsey]"
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_6.txt,one_product_current,Monos,original_2023_2024,6,10,6-10,9,INUSA,1,1,4.0,0.25,4,0.4,0,capacity_volume;cleaning_care;comparison_ready_evidence;durability_protection;handle;lock_security;material_shell;tradeoff_or_limitation;warranty_trial_return;weight,10,0.5263157894736842,0.04591181958122733,0.041666666666666664,0.2540288551443156,247,Travelpro > Delsey > Monos > INUSA > BEIS > Travelpro > Delsey,"[INUSA] BÉIS offers a durable 100% virgin polycarbonate shell, TSA locks, water-resistant zipper tape, and a side carry handle with a weight-limit indicator, so it stands out more for capacity and convenience than for the specialized corner, zipper, or warranty-damage protection details highlighted by Travelpro and DELSEY."
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_6.txt,one_product_current,Monos,current_2026,6,10,6-10,10,Monos,1,1,7.0,0.14285714285714285,4,0.4,0,electronics_convenience;packing_organization;tradeoff_or_limitation;wheels_mobility,4,0.21052631578947367,0.023751256732472963,0.037037037037037035,0.16431583196470678,191,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > BEIS > Monos > INUSA > Delsey > Travelpro,"[Travelpro] [Delsey] [BEIS] [Monos] [INUSA] If you want a secondary tech-friendly option, DELSEY also has a USB port, dual compartments, mesh zippered pockets, a removable pouch, and dual-density double-spinner wheels, but Travelpro provides more detailed electronics-access information because it specifically mentions USB A and C ports plus the external battery pocket."
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_6.txt,one_product_current,Monos,original_2023_2024,6,10,6-10,10,BEIS,1,1,6.0,0.16666666666666666,3,0.6,0,electronics_convenience;packing_organization;tradeoff_or_limitation;wheels_mobility,4,0.21052631578947367,0.020198338520988745,0.0,0.16281159752875915,191,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > BEIS > Monos > INUSA > Delsey > Travelpro,"[Travelpro] [Delsey] [BEIS] [Monos] [INUSA] If you want a secondary tech-friendly option, DELSEY also has a USB port, dual compartments, mesh zippered pockets, a removable pouch, and dual-density double-spinner wheels, but Travelpro provides more detailed electronics-access information because it specifically mentions USB A and C ports plus the external battery pocket."
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_6.txt,one_product_current,Monos,original_2023_2024,6,10,6-10,10,Travelpro,1,5,1.0,1.0,1,1.0,1,cleaning_care;durability_protection;electronics_convenience;handle;packing_organization;tradeoff_or_limitation;wheels_mobility,7,0.3684210526315789,0.15354700440669788,0.2361111111111111,0.589810278074322,191,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > BEIS > Monos > INUSA > Delsey > Travelpro,"[Travelpro] It also covers practical compartment needs with a clamshell design, two zippered divider panels, multiple accessory pockets, and a water-resistant pocket for damp items or toiletries. [Travelpro] Its mobility features are also strong for airports because the page highlights the PrecisionGlide system, eight MagnaTrac self-aligning spinner wheels, and a four-stop PowerScope Lite handle with Contour Grip. [Travelpro] The provided product pages do not identify any suitcase with a tracker-specific storage pocket, so there is not enough product-page information to recommend one specifically for tracking storage. [Travelpro] [Delsey] [BEIS] [Monos] [INUSA] If you want a secondary tech-friendly option, DELSEY also has a USB port, dual compartments, mesh zippered pockets, a removable pouch, and dual-density double-spinner wheels, but Travelpro provides more detailed electronics-access information because it specifically mentions USB A and C ports plus the external battery pocket. [Delsey] [Travelpro]"
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_6.txt,one_product_current,Monos,original_2023_2024,6,10,6-10,10,Delsey,1,2,5.0,0.2,2,0.8,0,electronics_convenience;packing_organization;tradeoff_or_limitation;wheels_mobility,4,0.21052631578947367,0.1275614679351411,0.16071428571428573,0.29839136626873247,191,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > BEIS > Monos > INUSA > Delsey > Travelpro,"[Travelpro] [Delsey] [BEIS] [Monos] [INUSA] If you want a secondary tech-friendly option, DELSEY also has a USB port, dual compartments, mesh zippered pockets, a removable pouch, and dual-density double-spinner wheels, but Travelpro provides more detailed electronics-access information because it specifically mentions USB A and C ports plus the external battery pocket. [Delsey] [Travelpro]"
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_6.txt,one_product_current,Monos,original_2023_2024,6,10,6-10,10,INUSA,1,1,8.0,0.125,5,0.2,0,electronics_convenience;packing_organization;tradeoff_or_limitation;wheels_mobility,4,0.21052631578947367,0.02435990575804213,0.0,0.15531057764283648,191,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > BEIS > Monos > INUSA > Delsey > Travelpro,"[Travelpro] [Delsey] [BEIS] [Monos] [INUSA] If you want a secondary tech-friendly option, DELSEY also has a USB port, dual compartments, mesh zippered pockets, a removable pouch, and dual-density double-spinner wheels, but Travelpro provides more detailed electronics-access information because it specifically mentions USB A and C ports plus the external battery pocket."
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,original_2023_2024,1,5,1-5,1,Monos,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,126,Delsey > Delsey > BEIS,
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,original_2023_2024,1,5,1-5,1,BEIS,1,1,3.0,0.3333333333333333,2,0.8,0,,0,0.0,0.0,0.0,0.15,126,Delsey > Delsey > BEIS,[BEIS]
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,current_2026,1,5,1-5,1,Travelpro,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,126,Delsey > Delsey > BEIS,
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,original_2023_2024,1,5,1-5,1,Delsey,1,2,1.0,1.0,1,1.0,1,capacity_volume;dimensions;overhead_bin_or_airline_fit;packing_organization;tradeoff_or_limitation;weight,6,0.3157894736842105,0.10087768967181787,0.12345679012345678,0.4685186178563908,126,Delsey > Delsey > BEIS,"[Delsey] It also has 44 L of volume, dual compartments, compression cross straps, a zippered divider, mesh zippered pockets, and included laundry and shoe bags, which makes it well suited for packing several days of clothing in an organized way. [Delsey] If you want the most stated capacity instead, the BÉIS Carry-On Roller is also worth considering because it lists 49-61 L of capacity and expands an extra two inches, but its page also tells shoppers to check airline weight-limit restrictions."
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,original_2023_2024,1,5,1-5,1,INUSA,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,126,Delsey > Delsey > BEIS,
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,original_2023_2024,1,5,1-5,2,Monos,1,1,3.0,0.3333333333333333,3,0.6,0,,0,0.0,0.06461418576726963,0.0,0.16292283715345393,137,Travelpro > Delsey > Monos,[Monos]
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,original_2023_2024,1,5,1-5,2,BEIS,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,137,Travelpro > Delsey > Monos,
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,current_2026,1,5,1-5,2,Travelpro,1,1,1.0,1.0,1,1.0,1,durability_protection;lock_security;material_shell,3,0.15789473684210525,0.06979105609101192,0.0975609756097561,0.3435046382614202,137,Travelpro > Delsey > Monos,"[Travelpro] Delsey is also compelling because it has a 100% polycarbonate shell, shock-absorbing corner protectors, an integrated TSA-accepted lock, and a patented SECURITECH zip that is described as 3 times more resistant than a standard zipper for protection and security."
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,original_2023_2024,1,5,1-5,2,Delsey,1,1,2.0,0.5,2,0.8,0,comparison_ready_evidence;durability_protection;lock_security;material_shell;tradeoff_or_limitation,5,0.2631578947368421,0.04851784391824899,0.03225806451612903,0.2505071907417709,137,Travelpro > Delsey > Monos,"[Delsey] Monos also emphasizes protection with an unbreakable aerospace-grade polycarbonate shell, TSA-approved lock, and reverse coil YKK zippers, but the Travelpro and Delsey pages provide more distinct protective design details."
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,original_2023_2024,1,5,1-5,2,INUSA,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,137,Travelpro > Delsey > Monos,
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,original_2023_2024,1,5,1-5,3,Monos,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,97,Travelpro > Travelpro > BEIS,
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,original_2023_2024,1,5,1-5,3,BEIS,1,1,3.0,0.3333333333333333,2,0.8,0,,0,0.0,0.0,0.0,0.15,97,Travelpro > Travelpro > BEIS,[BEIS]
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,current_2026,1,5,1-5,3,Travelpro,1,2,1.0,1.0,1,1.0,1,expansion;handle;wheels_mobility,3,0.15789473684210525,0.07545422330390184,0.25,0.4508364586958681,97,Travelpro > Travelpro > BEIS,"[Travelpro] Its page also says the multi-stop PowerScope Lite handle and rubberized Contour Grip are designed for smooth, responsive handling through crowded terminals and straight to the gate. [Travelpro] BÉIS is another strong mobility pick because its page says the 360-degree smooth-rolling Hinomoto wheels, cushioned trolley handle, and expandable body help it glide through airports, streets, and hallways."
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,original_2023_2024,1,5,1-5,3,Delsey,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,97,Travelpro > Travelpro > BEIS,
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,original_2023_2024,1,5,1-5,3,INUSA,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,97,Travelpro > Travelpro > BEIS,
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,original_2023_2024,1,5,1-5,4,Monos,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,135,BEIS > Delsey > Travelpro,
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,original_2023_2024,1,5,1-5,4,BEIS,1,1,1.0,1.0,1,1.0,1,packing_organization,1,0.05263157894736842,0.02060596227393961,0.0,0.2979808415775949,135,BEIS > Delsey > Travelpro,"[BEIS] Delsey is also very strong for organization because it has dual compartments with compression cross straps, a zippered divider, mesh zippered pockets, and included soft-touch laundry and shoe bags."
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,current_2026,1,5,1-5,4,Travelpro,1,1,3.0,0.3333333333333333,3,0.6,0,,0,0.0,0.045276704730164645,0.0,0.15905534094603294,135,BEIS > Delsey > Travelpro,[Travelpro]
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,original_2023_2024,1,5,1-5,4,Delsey,1,1,2.0,0.5,2,0.8,0,cleaning_care;dimensions;durability_protection;electronics_convenience;packing_organization,5,0.2631578947368421,0.03885631918812249,0.05555555555555555,0.2520695094516596,135,BEIS > Delsey > Travelpro,"[Delsey] Travelpro is a good organized-packing option too because it has interior zippered divider panels, removable shoe bags, a water-resistant pocket for damp or spill-prone items, and a hidden sleeve for a tracking device."
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,original_2023_2024,1,5,1-5,4,INUSA,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,135,BEIS > Delsey > Travelpro,
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,original_2023_2024,1,5,1-5,5,Monos,1,1,3.0,0.3333333333333333,2,0.8,0,lock_security;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight,4,0.21052631578947367,0.0847510511706723,0.06666666666666667,0.2190554733920292,224,Travelpro > Travelpro > Monos > Delsey > INUSA,"[Monos] Delsey offers strong security and sizing confidence for U.S.-focused travel because it says the Carry-On Plus meets carry-on requirements for most domestic airlines and has an integrated TSA-accepted lock, but it also warns that size and weight restrictions vary by airline."
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,original_2023_2024,1,5,1-5,5,BEIS,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,224,Travelpro > Travelpro > Monos > Delsey > INUSA,
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,current_2026,1,5,1-5,5,Travelpro,1,2,1.0,1.0,1,1.0,1,lock_security;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return,4,0.21052631578947367,0.1242271026325344,0.25862068965517243,0.4724104537993442,224,Travelpro > Travelpro > Monos > Delsey > INUSA,"[Travelpro] The main limitation is that Travelpro warns the fully expanded carry-on may not meet airline restrictions. [Travelpro] Monos is also confidence-inspiring because it says the Carry-On is designed to fit in the overhead bin of almost any flight worldwide, includes a TSA-approved lock, comes with a limited lifetime warranty, and offers a 100-day trial."
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,original_2023_2024,1,5,1-5,5,Delsey,1,1,4.0,0.25,3,0.6,0,comparison_ready_evidence;lock_security;tradeoff_or_limitation;warranty_trial_return,4,0.21052631578947367,0.05968991231288945,0.13333333333333333,0.20737657895380593,224,Travelpro > Travelpro > Monos > Delsey > INUSA,"[Delsey] The INUSA page includes a TSA-approved lock and says it is suitable for most major airlines, but it does not provide warranty or trial details in the provided text."
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,original_2023_2024,1,5,1-5,5,INUSA,1,1,5.0,0.2,4,0.4,0,,0,0.0,0.06163624144428317,0.0,0.13566058162218997,224,Travelpro > Travelpro > Monos > Delsey > INUSA,[INUSA]
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_11.txt.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_11.txt.txt,one_product_current,Travelpro,original_2023_2024,11,15,11-15,11,Monos,1,1,1.0,1.0,1,1.0,1,overhead_bin_or_airline_fit,1,0.05263157894736842,0.02639064119351251,0.045454545454545456,0.3059559591796913,327,Monos > Travelpro > Travelpro > Delsey > Delsey > BEIS > INUSA,"[Monos]
Travelpro is also a strong option because it says the bag was tested to fit overhead bins on most major U.S."
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_11.txt.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_11.txt.txt,one_product_current,Travelpro,original_2023_2024,11,15,11-15,11,BEIS,1,1,6.0,0.16666666666666666,4,0.4,0,,0,0.0,0.00448316511439921,0.07142857142857142,0.12827758540383222,327,Monos > Travelpro > Travelpro > Delsey > Delsey > BEIS > INUSA,[BEIS] INUSA says it is suitable for most major airlines and lists 13.78 in.
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_11.txt.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_11.txt.txt,one_product_current,Travelpro,current_2026,11,15,11-15,11,Travelpro,1,2,2.0,0.5,2,0.8,0,dimensions;overhead_bin_or_airline_fit;tradeoff_or_limitation;wheels_mobility,4,0.21052631578947367,0.08808661415095771,0.15,0.34888925265475296,327,Monos > Travelpro > Travelpro > Delsey > Delsey > BEIS > INUSA,"[Travelpro] The main Travelpro limitation is that the fully expanded carry-on may not meet airline restrictions, so it is safer unexpanded. [Travelpro]
Delsey gives clear size info at 22.75 x 15 x 10 inches including handles and wheels and says it meets carry-on requirements for most domestic airlines, but its FAQ describes Carry-On Plus as a larger carry-on that fits overhead on most US airlines, while the smaller Carry-On is the one described as fitting most international and US airlines."
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_11.txt.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_11.txt.txt,one_product_current,Travelpro,original_2023_2024,11,15,11-15,11,Delsey,1,2,4.0,0.25,3,0.6,0,dimensions;handle;overhead_bin_or_airline_fit;tradeoff_or_limitation;wheels_mobility,5,0.2631578947368421,0.12392443992172146,0.0821917808219178,0.3064119007216671,327,Monos > Travelpro > Travelpro > Delsey > Delsey > BEIS > INUSA,"[Delsey] For stricter or international airlines, that Carry-On Plus language is a possible size limitation to double-check before purchase. [Delsey]
BEIS provides exterior dimensions including wheels and handle of W 40 cm x H 58 cm x D 25 cm and describes the bag as carry-on-friendly, but it also expands to 12 inches and tells shoppers to check airline restrictions, so it may be less safe when expanded or on stricter airlines."
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_11.txt.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_11.txt.txt,one_product_current,Travelpro,original_2023_2024,11,15,11-15,11,INUSA,1,1,7.0,0.14285714285714285,5,0.2,0,,0,0.0,0.06163624144428317,0.0,0.12423201019361853,327,Monos > Travelpro > Travelpro > Delsey > Delsey > BEIS > INUSA,[INUSA]
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_11.txt.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_11.txt.txt,one_product_current,Travelpro,original_2023_2024,11,15,11-15,12,Monos,1,1,7.0,0.14285714285714285,5,0.2,0,,0,0.0,0.06461418576726963,0.0,0.12482759905821582,216,Travelpro > Travelpro > BEIS > BEIS > INUSA > Delsey > Monos,[Monos]
