comparison,mode,source_file_current,source_path,run_type,focal_current_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_current,question_id,product,cited_current,ref_count_current,first_citation_index,first_citation_score_current,citation_position_proxy_current,citation_position_score_current,citation_share_of_voice_current,recommendation_rank_proxy_current,rank_score_proxy_current,top1_cited_flag_current,brand_mentioned_current,brand_mention_count_current,first_mention_index,first_mention_score_current,mention_share_of_voice_current,mention_position_proxy_current,mention_position_score_current,average_mention_position_proxy_current,top1_mentioned_flag,feature_categories,feature_count_current,feature_coverage_current,tfidf_product_answer_similarity_current,bigram_overlap_product_answer_current,pais_product_answer_influence_score_current,brand_context_sentiment_score_current,brand_context_positive_hits_current,brand_context_negative_hits_current,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences,cited_baseline,ref_count_baseline,first_citation_score_baseline,recommendation_rank_proxy_baseline,rank_score_proxy_baseline,top1_cited_flag_baseline,feature_count_baseline,feature_coverage_baseline,tfidf_product_answer_similarity_baseline,bigram_overlap_product_answer_baseline,pais_product_answer_influence_score_baseline,brand_mentioned_baseline,brand_mention_count_baseline,mention_share_of_voice_baseline,citation_share_of_voice_baseline,first_mention_score_baseline,mention_position_proxy_baseline,mention_position_score_baseline,average_mention_position_proxy_baseline,citation_position_proxy_baseline,citation_position_score_baseline,brand_context_sentiment_score_baseline,brand_context_positive_hits_baseline,brand_context_negative_hits_baseline,source_file_baseline,prompt_set_label_baseline,baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_brand_mentioned,delta_brand_mention_count,delta_mention_share_of_voice,delta_citation_share_of_voice,delta_first_mention_score,delta_mention_position_proxy,delta_mention_position_score,delta_average_mention_position_proxy,delta_citation_position_proxy,delta_citation_position_score,delta_brand_context_sentiment_score,delta_brand_context_positive_hits,delta_brand_context_negative_hits,delta_citation_rate,delta_mean_ref_count,rank_improvement_current_minus_baseline,delta_top1_cited_share,delta_pais
01_2023_2024_original_vs_2026_current,one_product_current,century_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\century_6.txt,one_product_current,Century,current_2026,6,10,6-10,8,Century,1,2,3.0,0.3333333333333333,3,0.6,0.2857142857142857,3,0.6,0,1,2,4.0,0.25,0.2,3,0.6,3,0,durability_protection;electronics_convenience;expansion;price_value;tradeoff_or_limitation;warranty_trial_return,6,0.3157894736842105,0.060966469702730744,0.05714285714285714,0.31725595058215017,-1.0,0,2,169,Away > Rimowa > Century > Away > BR > July > Century,"[RIMOWA] [Hartmann] [Away] Compared with higher-priced options, you may give up features such as Briggs & Riley’s lifetime no-questions-asked repair guarantee and impact-resistant corner guards, July’s reinforced bumpers and ejectable USB-C battery, or Hartmann’s 1.5"" expansion and USB port. [Briggs & Riley] [July] [Hartmann] The supplied July product page does not provide a price, so I cannot judge July’s budget position from the provided text.","It is not the absolute lightest option in the supplied pages: RIMOWA Essential Lite Cabin is 4.9 lbs but costs $700, while Hartmann is 7.3 lbs at $300 and Away is 7.5 lbs at $275. Compared with higher-priced options, you may give up features such as Briggs & Riley’s lifetime no-questions-asked repair guarantee and impact-resistant corner guards, July’s reinforced bumpers and ejectable USB-C battery, or Hartmann’s 1.5"" expansion and USB port.",1.0,2.0,0.5,2.0,0.8,0.0,8.0,0.42105263157894735,0.03359327865388426,0.016129032258064516,0.36001520355194266,1.0,2.0,0.2,0.25,0.5,2.0,0.8,2.0,2.0,0.8,-0.6,1.0,4.0,baseline_6.txt,6-10,True,0.0,0.0,-0.16666666666666669,1.0,-0.20000000000000007,0.0,-2.0,-0.10526315789473684,0.02737319104884648,0.041013824884792625,-0.042759252969792494,0.0,0.0,0.0,0.0357142857142857,-0.25,1.0,-0.20000000000000007,1.0,1.0,-0.20000000000000007,-0.4,-1.0,-2.0,0.0,0.0,-1.0,0.0,-0.042759252969792494
01_2023_2024_original_vs_2026_current,one_product_current,century_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\century_6.txt,one_product_current,Century,current_2026,6,10,6-10,9,Century,1,1,4.0,0.25,4,0.4,0.2,4,0.4,0,1,1,4.0,0.25,0.125,4,0.4,4,0,handle;lock_security;material_shell;overhead_bin_or_airline_fit;tradeoff_or_limitation;wheels_mobility,6,0.3157894736842105,0.026501017737503043,0.02857142857142857,0.20607714590339032,0.5,3,1,189,BR > July > Away > Century > Rimowa,"[Hartmann] RIMOWA provides TSA-approved locks, a polycarbonate outside, and its Multiwheel system with ball-bearing mounted wheels and cushioned axles, but the supplied text does not mention reinforced corners, reinforced bumpers, or special secure zippers.","Hartmann offers a durable 100% polycarbonate shell with metallic film, a recessed TSA lock, and double spinner wheels with ball bearings, but the supplied text gives fewer rough-handling protection details than July or Briggs & Riley.",1.0,1.0,0.16666666666666666,5.0,0.2,0.0,3.0,0.15789473684210525,0.013949776098753629,0.03571428571428571,0.15639271211198133,1.0,1.0,0.1111111111111111,0.125,0.14285714285714285,5.0,0.2,5.0,6.0,0.0,0.3333333333333333,2.0,1.0,baseline_6.txt,6-10,True,0.0,0.0,0.08333333333333334,-1.0,0.2,0.0,3.0,0.15789473684210525,0.012551241638749414,-0.007142857142857142,0.049684433791408994,0.0,0.0,0.013888888888888895,0.07500000000000001,0.10714285714285715,-1.0,0.2,-1.0,-2.0,0.4,0.16666666666666669,1.0,0.0,0.0,0.0,1.0,0.0,0.049684433791408994
01_2023_2024_original_vs_2026_current,one_product_current,century_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\century_6.txt,one_product_current,Century,current_2026,6,10,6-10,10,Century,1,1,4.0,0.25,4,0.4,0.16666666666666666,3,0.6,0,1,2,5.0,0.2,0.18181818181818182,3,0.6,3,0,cleaning_care;durability_protection;packing_organization,3,0.15789473684210525,0.016696635324653444,0.03225806451612903,0.17309031744410444,1.0,2,0,171,BR > BR > July > Century > Away > July,"[July] [Hartmann] For wet or dirty item separation, Away and July are better-supported by the supplied text because Away includes a water-resistant laundry bag and July includes a hidden odor-proof laundry bag.","If built-in charging hardware matters more than exterior access, July and Hartmann are also useful: July includes an ejectable battery with standard USB and USB-C docks, while Hartmann has a recessed TSA lock with a USB port.",1.0,1.0,0.2,4.0,0.4,0.0,0.0,0.0,0.022113817858445968,0.0625,0.13713109690502254,1.0,1.0,0.16666666666666666,0.16666666666666666,0.2,4.0,0.4,4.0,5.0,0.2,0.3333333333333333,2.0,1.0,baseline_6.txt,6-10,True,0.0,0.0,0.04999999999999999,-1.0,0.19999999999999996,0.0,3.0,0.15789473684210525,-0.005417182533792524,-0.03024193548387097,0.035959220539081904,0.0,1.0,0.015151515151515166,0.0,0.0,-1.0,0.19999999999999996,-1.0,-1.0,0.2,0.6666666666666667,0.0,-1.0,0.0,0.0,1.0,0.0,0.035959220539081904
01_2023_2024_original_vs_2026_current,one_product_current,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\july_1.txt,one_product_current,July,current_2026,1,5,1-5,1,July,1,1,3.0,0.3333333333333333,3,0.6,0.3333333333333333,2,0.8,0,1,1,2.0,0.5,0.5,2,0.8,2,0,,0,0.0,0.0858462518542441,0.0,0.16716925037084882,1.0,2,0,121,Away > Away > July,[July],"July is also a strong choice if you want more capacity because it is listed for ""5-7 days,"" ""6-8 outfits,"" and 42L, but for a 3-5 day trip it may be more space than you need.",1.0,1.0,0.3333333333333333,2.0,0.8,0.0,0.0,0.0,0.1220613155356976,0.0,0.17441226310713953,1.0,2.0,0.6666666666666666,0.3333333333333333,0.5,2.0,0.8,2.0,3.0,0.6,0.3333333333333333,2.0,1.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036215063681453497,0.0,-0.007243012736290716,0.0,-1.0,-0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,-1.0,0.0,0.0,0.0,0.0,-0.007243012736290716
01_2023_2024_original_vs_2026_current,one_product_current,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\july_1.txt,one_product_current,July,current_2026,1,5,1-5,2,July,1,1,3.0,0.3333333333333333,3,0.6,0.3333333333333333,2,0.8,0,1,1,5.0,0.2,0.2,2,0.8,2,0,,0,0.0,0.0858462518542441,0.0,0.16716925037084882,1.0,1,0,130,BR > BR > July,[July],"If you prefer a hard-shell suitcase, July is the next strongest durability-oriented option because it has an aerospace-grade German polycarbonate shell, reinforced bumpers, YKK Japanese zippers, and anodised aluminium bumpers for extra protection on hard drops.",1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.15789473684210525,0.08948450818030422,0.16393442622950818,0.4407326796055748,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,baseline_1.txt,1-5,True,0.0,-1.0,-0.6666666666666667,1.0,-0.19999999999999996,-1.0,-3.0,-0.15789473684210525,-0.003638256326060116,-0.16393442622950818,-0.273563429234726,0.0,0.0,-0.3,-0.3333333333333333,-0.8,1.0,-0.19999999999999996,1.0,2.0,-0.4,0.0,-2.0,0.0,0.0,-1.0,-1.0,-1.0,-0.273563429234726
01_2023_2024_original_vs_2026_current,one_product_current,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\july_1.txt,one_product_current,July,current_2026,1,5,1-5,3,July,1,1,4.0,0.25,4,0.4,0.25,3,0.6,0,1,2,5.0,0.2,0.3333333333333333,3,0.6,3,0,,0,0.0,0.0858462518542441,0.0,0.15050258370418215,0.0,0,0,126,Rimowa > Rimowa > Away > July,[July],"July also supports airport and street movement well with SilentMove 360° spinner wheels that are described as quiet and able to handle European cobblestones, along with a 20-height multi-stop telescopic handle.",1.0,1.0,0.3333333333333333,2.0,0.8,0.0,0.0,0.0,0.05485880025056699,0.0,0.1609717600501134,1.0,3.0,0.375,0.25,0.25,2.0,0.8,2.0,3.0,0.6,1.0,3.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,-0.08333333333333331,1.0,-0.20000000000000007,0.0,0.0,0.0,0.030987451603677114,0.0,-0.010469176345931253,0.0,-1.0,-0.041666666666666685,0.0,-0.04999999999999999,1.0,-0.20000000000000007,1.0,1.0,-0.19999999999999996,-1.0,-3.0,0.0,0.0,0.0,-1.0,0.0,-0.010469176345931253
01_2023_2024_original_vs_2026_current,one_product_current,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\july_1.txt,one_product_current,July,current_2026,1,5,1-5,4,July,1,1,3.0,0.3333333333333333,3,0.6,0.3333333333333333,3,0.6,0,1,2,5.0,0.2,0.3333333333333333,3,0.6,3,0,,0,0.0,0.0858462518542441,0.0,0.16716925037084882,1.0,1,0,140,BR > Away > July,[July],"July also gives useful organization for compression and dirty clothes through its Y-Strap compression system and hidden odour-proof laundry bag, but the page gives fewer details about small-item pockets or shoe-specific storage.",1.0,1.0,0.3333333333333333,3.0,0.6,0.0,0.0,0.0,0.1220613155356976,0.0,0.17441226310713953,1.0,2.0,0.4,0.3333333333333333,0.25,3.0,0.6,3.0,3.0,0.6,-1.0,0.0,1.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036215063681453497,0.0,-0.007243012736290716,0.0,0.0,-0.06666666666666671,0.0,-0.04999999999999999,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,-0.007243012736290716
01_2023_2024_original_vs_2026_current,one_product_current,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\july_1.txt,one_product_current,July,current_2026,1,5,1-5,5,July,1,2,1.0,1.0,1,1.0,0.4,1,1.0,1,1,2,1.0,1.0,0.4,1,1.0,1,1,comparison_ready_evidence;electronics_convenience;lock_security;material_shell;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return;wheels_mobility,8,0.42105263157894735,0.16497243312213858,0.15294117647058825,0.5068128560774721,0.16666666666666666,7,5,261,July > July > Away > BR > Century,"[July] The main limitation is that July's ejectable battery is allowed anywhere a mobile phone is allowed but does not carry China's 3C certification, so travelers going to or through China should pay attention to that detail. [July] Away is also very confidence-inspiring because it fits overhead on most major airlines, has a TSA-approved combination lock, free returns and exchanges on unused items for the first 100 days, and a limited warranty covering damage to shell, wheels, handles, zippers, and other functional elements.","For best overall purchase confidence, I would give the edge to July if you want the clearest blend of cabin-size reassurance, security, warranty, trial, and travel-limit disclosure. The main limitation is that July's ejectable battery is allowed anywhere a mobile phone is allowed but does not carry China's 3C certification, so travelers going to or through China should pay attention to that detail.",1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1220613155356976,0.0,0.30774559644047284,1.0,1.0,0.125,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,baseline_1.txt,1-5,True,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.42105263157894735,0.04291111758644098,0.15294117647058825,0.19906725963699923,0.0,1.0,0.275,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,1.0,5.0,0.0,1.0,0.0,0.0,0.19906725963699923
01_2023_2024_original_vs_2026_current,one_product_current,july_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\july_11.txt,one_product_current,July,current_2026,11,15,11-15,11,July,1,1,1.0,1.0,1,1.0,0.14285714285714285,1,1.0,1,1,3,1.0,1.0,0.3,1,1.0,1,1,overhead_bin_or_airline_fit;wheels_mobility,2,0.10526315789473684,0.058176346709576575,0.14285714285714285,0.33744980568276745,1.0,4,0,279,July > Away > BR > BR > Century > Century > Rimowa,"[July] Away says The Carry-On is its smallest suitcase, is sized to fit in all overhead bins, fits overhead on most major airlines, and measures 21.7"" x 14.4"" x 9"" with wheels included.","The safest-looking options for stricter carry-on rules are July and Away, based on their size language and listed dimensions. July lists external dimensions of 21.5"" H x 15"" W x 8.5"" D including wheels and says its 115 cm total linear dimensions are approved to fit as carry-on for all International standards. Based only on the provided page, RIMOWA leaves more fit uncertainty for strict airlines than July or Away.",1.0,1.0,0.5,2.0,0.8,0.0,0.0,0.0,0.026793795430190535,0.0,0.18869209241937146,1.0,2.0,0.2857142857142857,0.2,0.5,2.0,0.8,2.0,2.0,0.8,1.0,3.0,0.0,baseline_11.txt,11-15,True,0.0,0.0,0.5,-1.0,0.19999999999999996,1.0,2.0,0.10526315789473684,0.03138255127938604,0.14285714285714285,0.14875771326339599,0.0,1.0,0.01428571428571429,-0.05714285714285716,0.5,-1.0,0.19999999999999996,-1.0,-1.0,0.19999999999999996,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.14875771326339599
01_2023_2024_original_vs_2026_current,one_product_current,july_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\july_11.txt,one_product_current,July,current_2026,11,15,11-15,12,July,1,1,1.0,1.0,1,1.0,0.2,1,1.0,1,1,1,1.0,1.0,0.2,1,1.0,1,1,cleaning_care;durability_protection,2,0.10526315789473684,0.019545577932363355,0.0,0.30829508049875337,0.5,3,1,220,July > BR > Away > Century > Rimowa,"[July]

Briggs & Riley is also strong for long-term appearance and durability, though not specifically for wipe-clean care.",July gives the strongest easy-clean and appearance-protection information.,1.0,2.0,1.0,1.0,1.0,1.0,5.0,0.2631578947368421,0.10152280335926821,0.125,0.45835280628588876,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,2.0,1.0,baseline_11.txt,11-15,True,0.0,-1.0,0.0,0.0,0.0,0.0,-3.0,-0.15789473684210525,-0.08197722542690486,-0.125,-0.1500577257871354,0.0,-1.0,-0.1333333333333333,-0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,1.0,0.0,0.0,-1.0,0.0,0.0,-0.1500577257871354
01_2023_2024_original_vs_2026_current,one_product_current,july_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\july_11.txt,one_product_current,July,current_2026,11,15,11-15,13,July,1,1,3.0,0.3333333333333333,3,0.6,0.16666666666666666,2,0.8,0,1,1,3.0,0.3333333333333333,0.16666666666666666,2,0.8,2,0,durability_protection;sustainability;tradeoff_or_limitation,3,0.15789473684210525,0.01871390851350824,0.0,0.1853217290711227,1.0,2,0,248,Away > Away > July > BR > Century > Rimowa,"[July]

Briggs & Riley provides strong durability information but no concrete sustainability-related claim in the supplied text.",July provides strong durability information but no concrete sustainability-related claim in the supplied text.,1.0,1.0,0.25,3.0,0.6,0.0,6.0,0.3157894736842105,0.052305972356068535,0.030303030303030304,0.2114978770868437,1.0,1.0,0.14285714285714285,0.14285714285714285,0.25,3.0,0.6,3.0,4.0,0.4,0.14285714285714285,4.0,3.0,baseline_11.txt,11-15,True,0.0,0.0,0.08333333333333331,-1.0,0.20000000000000007,0.0,-3.0,-0.15789473684210525,-0.03359206384256029,-0.030303030303030304,-0.02617614801572099,0.0,0.0,0.023809523809523808,0.023809523809523808,0.08333333333333331,-1.0,0.20000000000000007,-1.0,-1.0,0.19999999999999996,0.8571428571428572,-2.0,-3.0,0.0,0.0,1.0,0.0,-0.02617614801572099
01_2023_2024_original_vs_2026_current,one_product_current,july_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\july_11.txt,one_product_current,July,current_2026,11,15,11-15,14,July,1,2,2.0,0.5,2,0.8,0.3333333333333333,2,0.8,0,1,5,4.0,0.25,0.38461538461538464,3,0.6,3,0,electronics_convenience;handle;lock_security;packing_organization;tradeoff_or_limitation;wheels_mobility,6,0.3157894736842105,0.16765068119226276,0.2,0.3933546976419614,0.3333333333333333,2,1,292,BR > July > July > Century > Away > Rimowa,"[July] July also adds a hidden odour-proof laundry bag, a Y-Strap compression system, a multi-stop telescopic handle, and SilentMove 360-degree spinner wheels. [July]

Hartmann has useful modern conveniences, including an integrated USB port for charging devices, a removable garment sleeve, ample zippered pockets, a recessed TSA lock, double spinner wheels, and a soft-touch dual-stop pull handle, but the page states that the battery is not included.","July is the best convenience pick if built-in charging is the top priority. July also adds a hidden odour-proof laundry bag, a Y-Strap compression system, a multi-stop telescopic handle, and SilentMove 360-degree spinner wheels. RIMOWA includes TSA-approved locks, a mesh divider, a zipped interior pocket, Multiwheel system, and a three-stage T-Bar telescopic handle, but it lists fewer travel-day extras than Briggs & Riley or July.",1.0,2.0,0.5,2.0,0.8,0.0,3.0,0.15789473684210525,0.06286703479966506,0.07142857142857142,0.32153330670930647,1.0,3.0,0.2727272727272727,0.2857142857142857,0.3333333333333333,3.0,0.6,3.0,2.0,0.8,-1.0,0.0,1.0,baseline_11.txt,11-15,True,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.15789473684210525,0.1047836463925977,0.1285714285714286,0.07182139093265494,0.0,2.0,0.11188811188811193,0.047619047619047616,-0.08333333333333331,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.07182139093265494
01_2023_2024_original_vs_2026_current,one_product_current,july_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\july_11.txt,one_product_current,July,current_2026,11,15,11-15,15,July,1,2,3.0,0.3333333333333333,3,0.6,0.2,2,0.8,0,1,1,3.0,0.3333333333333333,0.16666666666666666,2,0.8,2,0,capacity_volume;comparison_ready_evidence;dimensions;durability_protection;electronics_convenience;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;warranty_trial_return;weight,10,0.5263157894736842,0.055362591690662946,0.0,0.3496690095662028,0.2,3,2,339,Away > Away > July > July > BR > BR > Century > Century > Rimowa > Rimowa,"[July] A shopper should double-check the airline’s battery rules, especially for China-related travel, and confirm whether the 15"" width is acceptable on their strictest airlines. [July]

Briggs & Riley gives excellent feature and durability detail, including expanded and compressed exterior depth, interior dimensions, capacity range, weight, material, convenience features, and a detailed lifetime repair guarantee.","A shopper should still double-check the specific airline’s carry-on rule, because Away also uses qualifying language such as “most major airlines” and “almost any flight.”  

July is also very strong.",1.0,3.0,0.3333333333333333,2.0,0.8,0.0,8.0,0.42105263157894735,0.05883923103400508,0.028985507246376812,0.4169928652762136,1.0,2.0,0.18181818181818182,0.25,0.3333333333333333,2.0,0.8,2.0,3.0,0.6,0.6363636363636364,9.0,2.0,baseline_11.txt,11-15,True,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.10526315789473684,-0.003476639343342136,-0.028985507246376812,-0.06732385571001082,0.0,-1.0,-0.015151515151515166,-0.04999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.43636363636363634,-6.0,0.0,0.0,-1.0,0.0,0.0,-0.06732385571001082
01_2023_2024_original_vs_2026_current,one_product_current,july_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\july_16.txt,one_product_current,July,current_2026,16,20,16-20,16,July,1,1,1.0,1.0,1,1.0,0.2,1,1.0,1,1,2,1.0,1.0,0.2857142857142857,1,1.0,1,1,capacity_volume;durability_protection;lock_security;material_shell;overhead_bin_or_airline_fit;price_value;weight;wheels_mobility,8,0.42105263157894735,0.0725619529045038,0.05,0.38955625023002355,1.0,6,0,239,July > Away > Rimowa > Century > BR,"[July]
Away clearly meets the checklist too: it is The Carry-On, has a durable lightweight 100% polycarbonate hard shell, premium 360° smooth-gliding wheels, a TSA-approved combination lock using a Travel Sentry lock, and 39.8 L of capacity.","July clearly meets the strict checklist: it is marketed as a Carry On, has an aerospace-grade German polycarbonate shell, SilentMove 360° spinner wheels, an integrated TSA lock, and 42 L of capacity.",1.0,1.0,0.5,2.0,0.8,0.0,5.0,0.2631578947368421,0.03445983860276715,0.025,0.2466068800012552,1.0,2.0,0.2,0.14285714285714285,0.5,2.0,0.8,2.0,2.0,0.8,0.0,0.0,0.0,baseline_16.txt,16-20,True,0.0,0.0,0.5,-1.0,0.19999999999999996,1.0,3.0,0.15789473684210525,0.038102114301736656,0.025,0.14294937022876836,0.0,0.0,0.08571428571428569,0.05714285714285716,0.5,-1.0,0.19999999999999996,-1.0,-1.0,0.19999999999999996,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.14294937022876836
01_2023_2024_original_vs_2026_current,one_product_current,july_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\july_16.txt,one_product_current,July,current_2026,16,20,16-20,17,July,1,1,2.0,0.5,2,0.8,0.2,2,0.8,0,1,4,3.0,0.3333333333333333,0.36363636363636365,2,0.8,2,0,capacity_volume;lock_security;overhead_bin_or_airline_fit;packing_organization;weight;wheels_mobility,6,0.3157894736842105,0.05952295935032636,0.025,0.2621458199402407,0.3333333333333333,2,1,227,Rimowa > July > Away > BR > Century,"[July]
Away is close behind as a balanced default, with 39.8 L at 7.5 lb, a TSA-approved Travel Sentry combination lock, 360° smooth-gliding wheels, a compression pad, multiple mesh pockets, a hanging pocket, and a laundry bag.","Among pages that state capacity directly in liters and use stronger carry-on language, July is the strongest packing-space-per-weight pick: 42 L at 7.4 lb gives about 5.7 L per lb, with an integrated TSA lock, SilentMove 360° spinner wheels, a Y-Strap compression system, a hidden laundry bag, and a German polycarbonate shell. Briggs & Riley can offer up to 48 L when expanded, but at 10 lb it is less weight-efficient than RIMOWA, July, or Away, and it is also ballistic nylon rather than hard shell.",1.0,2.0,0.5,2.0,0.8,0.0,9.0,0.47368421052631576,0.09092796424704978,0.06666666666666667,0.3895891016213398,1.0,5.0,0.4166666666666667,0.25,0.3333333333333333,2.0,0.8,2.0,2.0,0.8,1.0,6.0,0.0,baseline_16.txt,16-20,True,0.0,-1.0,0.0,0.0,0.0,0.0,-3.0,-0.15789473684210525,-0.031405004896723425,-0.041666666666666664,-0.12744328168109909,0.0,-1.0,-0.05303030303030304,-0.04999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666667,-4.0,1.0,0.0,-1.0,0.0,0.0,-0.12744328168109909
01_2023_2024_original_vs_2026_current,one_product_current,july_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\july_16.txt,one_product_current,July,current_2026,16,20,16-20,18,July,1,2,2.0,0.5,2,0.8,0.2,2,0.8,0,1,4,2.0,0.5,0.26666666666666666,2,0.8,2,0,capacity_volume;cleaning_care;dimensions;expansion;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;warranty_trial_return;wheels_mobility,10,0.5263157894736842,0.041103179282598296,0.04054054054054054,0.38623154149900424,0.5,3,1,327,Away > July > BR > Century > Rimowa > Away > July > Century > BR > Rimowa,"[July]
Briggs & Riley is best for frequent flyers, business travelers, and garment-focused packers who care more about expandability and organization than having a hard shell because it has CX expansion from 37 to 48 L, a garment folder, cinch-down garment panels, mesh-lid zip pockets, exterior pockets, a PowerPocket, 360° spinner wheels, a TSA-approved Travel Sentry lock, and a repair guarantee with no proof of purchase needed. [Away] [July] [Hartmann] [Briggs & Riley] [RIMOWA]","July is best for tech-heavy travelers and hard-shell overpackers because it offers 42 L capacity, a USB-C ejectable battery, an integrated TSA lock, SilentMove 360° spinner wheels, a Y-Strap compression system, a hidden laundry bag, reinforced bumpers, and a German polycarbonate shell. Budget shoppers should start with Away or July because they are listed at $275 and $295 respectively, while Hartmann is $370, Briggs & Riley is $699, and RIMOWA is $700.",1.0,3.0,0.16666666666666666,5.0,0.2,0.0,14.0,0.7368421052631579,0.1345078725064235,0.16233766233766234,0.481953978237899,1.0,5.0,0.29411764705882354,0.2727272727272727,0.16666666666666666,5.0,0.2,5.0,6.0,0.0,0.7333333333333333,13.0,2.0,baseline_16.txt,16-20,True,0.0,-1.0,0.33333333333333337,-3.0,0.6000000000000001,0.0,-4.0,-0.21052631578947367,-0.09340469322382519,-0.1217971217971218,-0.09572243673889475,0.0,-1.0,-0.027450980392156876,-0.0727272727272727,0.33333333333333337,-3.0,0.6000000000000001,-3.0,-4.0,0.8,-0.23333333333333328,-10.0,-1.0,0.0,-1.0,3.0,0.0,-0.09572243673889475
