comparison,mode,source_file_geo,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_geo,question_id,product,cited_geo,ref_count_geo,first_citation_index,first_citation_score_geo,recommendation_rank_proxy_geo,rank_score_proxy_geo,top1_cited_flag_geo,feature_categories,feature_count_geo,feature_coverage_geo,tfidf_product_answer_similarity_geo,bigram_overlap_product_answer_geo,pais_product_answer_influence_score_geo,answer_word_count,citation_sequence,cited_answer_sentences,cited_baseline,ref_count_baseline,first_citation_score_baseline,recommendation_rank_proxy_baseline,rank_score_proxy_baseline,top1_cited_flag_baseline,feature_count_baseline,feature_coverage_baseline,tfidf_product_answer_similarity_baseline,bigram_overlap_product_answer_baseline,pais_product_answer_influence_score_baseline,source_file_baseline,prompt_set_label_baseline,baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_citation_rate,delta_mean_ref_count,rank_improvement_geo_minus_baseline,delta_top1_cited_share,delta_pais
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,16,20,16-20,19,Monos,1,1,1.0,1.0,1,1.0,1,capacity_volume;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight,4,0.21052631578947367,0.04268127916409639,0.057692307692307696,0.3426286984778935,258,Monos > BEIS > Delsey > INUSA > Travelpro > Travelpro,"[Monos]

I would not recommend BÉIS for a shopper who wants the most conservative carry-on size or who tends to pack to the absolute maximum without checking airline limits, because the page lists a large 49-61 L capacity and tells shoppers to adhere to airline guidelines and check airline weight-limit restrictions.",1.0,2.0,0.125,5.0,0.2,0.0,3.0,0.15789473684210525,0.0281596533037138,0.0,0.22887754469583046,baseline_16.txt,16-20,True,0.0,-1.0,0.875,-4.0,0.8,1.0,1.0,0.05263157894736842,0.014521625860382591,0.057692307692307696,0.11375115378206305,0.0,-1.0,4.0,1.0,0.11375115378206305
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,16,20,16-20,20,Monos,1,2,4.0,0.25,4,0.4,0,capacity_volume;comparison_ready_evidence;dimensions;lock_security;material_shell;overhead_bin_or_airline_fit;price_value;tradeoff_or_limitation;weight;wheels_mobility,10,0.5263157894736842,0.04351597613446667,0.037037037037037035,0.3361885753438524,297,Travelpro > Delsey > BEIS > Monos > Monos > INUSA > INUSA,"[Monos] However, the Monos page feels less complete for comparison because the supplied text does not list capacity, weight, dimensions, or explicit spinner-wheel language. [Monos] INUSA gives useful basics such as sale price, weight, dimensions, hardside PC/ABS construction, 360-degree wheels, TSA-approved and Travel Sentry-approved locking, handles, zippers, and airline-suitability language.",1.0,1.0,0.16666666666666666,4.0,0.4,0.0,11.0,0.5789473684210527,0.04446846015687066,0.047619047619047616,0.24849268952510847,baseline_16.txt,16-20,True,0.0,1.0,0.08333333333333334,0.0,0.0,0.0,-1.0,-0.052631578947368474,-0.0009524840224039849,-0.010582010582010581,0.08769588581874391,0.0,1.0,0.0,0.0,0.08769588581874391
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,6,10,6-10,6,Monos,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,141,Delsey > Delsey > Delsey > BEIS,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,6,10,6-10,7,Monos,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,137,Travelpro > Travelpro > Travelpro > Travelpro,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,6,10,6-10,8,Monos,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,167,INUSA > INUSA > INUSA > Travelpro > BEIS > Delsey > INUSA,,1.0,1.0,0.2,4.0,0.4,0.0,0.0,0.0,0.021657107744073298,0.0,0.12766475488214798,baseline_6.txt,6-10,True,-1.0,-1.0,-0.2,2.0,-0.4,0.0,0.0,0.0,-0.021657107744073298,0.0,-0.12766475488214798,-1.0,-1.0,-2.0,0.0,-0.12766475488214798
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,6,10,6-10,9,Monos,1,1,3.0,0.3333333333333333,3,0.6,0,cleaning_care;durability_protection;lock_security;material_shell;price_value,5,0.2631578947368421,0.05286959845099417,0.0,0.21320549863756724,191,Delsey > Travelpro > Monos > INUSA > BEIS > Delsey > Travelpro,"[Monos]
INUSA is the budget protection/security standout because it has a PC/ABS hard-flex shell with water- and scratch-resistant micro diamond finish, an impact-resistant design, self-repairable oversized zippers, and a Travel Sentry-approved TSA lock.",1.0,2.0,0.3333333333333333,3.0,0.6,0.0,6.0,0.3157894736842105,0.036821157522387356,0.0,0.30385545957465293,baseline_6.txt,6-10,True,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,0.016048440928606814,0.0,-0.09064996093708569,0.0,-1.0,0.0,0.0,-0.09064996093708569
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,6,10,6-10,10,Monos,1,1,6.0,0.16666666666666666,3,0.6,0,,0,0.0,0.018710514703469516,0.0,0.12040876960736058,159,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > Monos > BEIS > Travelpro > Delsey > INUSA,[Monos] [BEIS] [Travelpro] [Delsey] [INUSA],0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,1.0,1.0,0.16666666666666666,-3.0,0.6,0.0,0.0,0.0,0.018710514703469516,0.0,0.12040876960736058,1.0,1.0,3.0,0.0,0.12040876960736058
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,1,5,1-5,1,Travelpro,1,1,2.0,0.5,2,0.8,0,capacity_volume;dimensions;tradeoff_or_limitation;trip_length,4,0.21052631578947367,0.028857132755992426,0.0625,0.24058502304242654,178,Delsey > Travelpro > BEIS > Monos > INUSA,"[Travelpro]
BEIS offers the largest stated capacity range at 49-61 L and expands an extra two inches, but the provided page does not state a 3-5 day trip recommendation, so I would treat it as a good higher-capacity option rather than the most clearly matched one.",1.0,1.0,0.3333333333333333,2.0,0.8,0.0,0.0,0.0,0.05071619975021293,0.0,0.1601432399500426,baseline_1.txt,1-5,True,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,4.0,0.21052631578947367,-0.021859066994220504,0.0625,0.08044178309238395,0.0,0.0,0.0,0.0,0.08044178309238395
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,1,5,1-5,2,Travelpro,1,1,1.0,1.0,1,1.0,1,durability_protection;lock_security;material_shell,3,0.15789473684210525,0.04512995688002274,0.075,0.3351882720777589,174,Travelpro > Delsey > Monos > INUSA,"[Travelpro]
Delsey is an excellent alternative if zipper security matters most, because it has a 100% polycarbonate shell, shock-absorbing corner protectors, an integrated TSA-accepted lock, and a patented SECURITECH zipper described as 3x more resistant than a standard zipper.",1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.15789473684210525,0.09899209912354011,0.23076923076923078,0.4526594184751804,baseline_1.txt,1-5,True,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05386214224351737,-0.15576923076923077,-0.11747114639742146,0.0,-1.0,0.0,0.0,-0.11747114639742146
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,1,5,1-5,3,Travelpro,1,1,1.0,1.0,1,1.0,1,handle;wheels_mobility,2,0.10526315789473684,0.022504047541483947,0.05263157894736842,0.3167815112626828,155,Travelpro > BEIS > Delsey > INUSA,"[Travelpro]
BEIS is the best close alternative for easy airport and street movement, because its page says the suitcase has 360-degree smooth-rolling Hinomoto wheels, a cushioned trolley handle, and will glide through airports, streets, and hallways effortlessly.",1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.15789473684210525,0.04222136823987895,0.16666666666666666,0.43168988768306354,baseline_1.txt,1-5,True,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,-0.019717320698395005,-0.11403508771929824,-0.11490837642038076,0.0,-1.0,0.0,0.0,-0.11490837642038076
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,1,5,1-5,4,Travelpro,1,1,3.0,0.3333333333333333,3,0.6,0,dimensions;packing_organization;tradeoff_or_limitation,3,0.15789473684210525,0.01319401048598404,0.06451612903225806,0.19389516882045657,173,BEIS > Delsey > Travelpro > Monos > INUSA,"[Travelpro]
Monos has a thoughtful but less itemized interior in the provided text, with a zipped panel for shoes and other items, a compression pad, ballistic nylon straps, and generously sized pockets.",0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,1.0,1.0,0.3333333333333333,-3.0,0.6,0.0,3.0,0.15789473684210525,0.01319401048598404,0.06451612903225806,0.19389516882045657,1.0,1.0,3.0,0.0,0.19389516882045657
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,1,5,1-5,5,Travelpro,1,3,1.0,1.0,1,1.0,1,capacity_volume;dimensions;lock_security;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return;weight,7,0.3684210526315789,0.1285055797391316,0.15517241379310345,0.5726611885431075,249,Travelpro > Travelpro > Monos > Monos > Travelpro > Delsey > BEIS > INUSA,"[Travelpro]
Its main limitation is also clearly stated: the fully expanded carry-on may not meet airline restrictions, so it is safest as a carry-on when not expanded or when checked against the airline’s rules. [Travelpro]
Monos is another very confidence-building option because its page says it is designed to fit in the overhead bin of almost any flight anywhere in the world, includes a TSA-approved lock, has a limited lifetime warranty, and offers a 100-day trial. [Monos] [Travelpro]
Delsey has strong confidence signals too, including listed dimensions, 44 L volume, TSA lock, SECURITECH zipper, most-domestic-airline carry-on language, and warranty information, but it also warns that size and weight restrictions vary by airline.",1.0,3.0,1.0,1.0,1.0,1.0,5.0,0.2631578947368421,0.1288372892123556,0.2905982905982906,0.5719887803795831,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.10526315789473684,-0.00033170947322400113,-0.13542587680518717,0.0006724081635244294,0.0,0.0,0.0,0.0,0.0006724081635244294
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_11.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,11,15,11-15,11,Travelpro,1,2,2.0,0.5,2,0.8,0,overhead_bin_or_airline_fit;tradeoff_or_limitation;wheels_mobility,3,0.15789473684210525,0.08610240653414461,0.1875,0.3435910953419166,294,Monos > Travelpro > Travelpro > Delsey > BEIS > INUSA,"[Travelpro]

Travelpro has a clear limitation: the fully expanded carry-on may not meet airline restrictions, so it is safer for strict flights when not expanded. [Travelpro] Delsey has a possible limitation because this is the larger Carry-On Plus Spinner; the page says it fits overhead on most U.S.",1.0,3.0,0.5,2.0,0.8,0.0,2.0,0.10526315789473684,0.07263674692210109,0.1836734693877551,0.41313100137153086,baseline_11.txt,11-15,True,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,0.013465659612043518,0.0038265306122448883,-0.06953990602961424,0.0,-1.0,0.0,0.0,-0.06953990602961424
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_11.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,11,15,11-15,12,Travelpro,1,2,1.0,1.0,1,1.0,1,cleaning_care;dimensions;durability_protection;lock_security;packing_organization,5,0.2631578947368421,0.08557221021624267,0.22413793103448276,0.47003337731245604,199,Travelpro > Travelpro > BEIS > INUSA > Delsey > Monos,"[Travelpro] Travelpro also mentions aluminum corner armor for high-impact areas and a water-resistant interior pocket for damp items or toiletries. [Travelpro]

BEIS is another strong option for cleaning and stains because the page lists care as spot clean, says the lining is durable and easy to spot clean, mentions water-resistant zipper tape, and specifically calls out stain resistance.",1.0,3.0,1.0,1.0,1.0,1.0,7.0,0.3684210526315789,0.0892620264660613,0.22,0.5745366158195281,baseline_11.txt,11-15,True,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-0.10526315789473684,-0.0036898162498186227,0.004137931034482761,-0.10450323850707205,0.0,-1.0,0.0,0.0,-0.10450323850707205
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_11.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,11,15,11-15,13,Travelpro,1,2,7.0,0.14285714285714285,4,0.4,0,cleaning_care;durability_protection;material_shell;sustainability;warranty_trial_return;wheels_mobility,6,0.3157894736842105,0.12148127544693206,0.2777777777777778,0.32435891173099046,237,Delsey > Delsey > BEIS > Monos > BEIS > Monos > Travelpro > INUSA > Travelpro > INUSA,"[Travelpro] [INUSA] Travelpro still gives strong durability evidence through an ultra-strong 100% polycarbonate shell that flexes on impact, aluminum corner guards, and warranty coverage for defects affecting wheels, zippers, extension handles, and carrying handles. [Travelpro] INUSA gives durability evidence through PC/ABS-engineered material, hard-flex construction, an impact-resistant design, and a water/scratch-resistant finish.",1.0,1.0,0.16666666666666666,4.0,0.4,0.0,2.0,0.10526315789473684,0.009316085509453367,0.05555555555555555,0.14791584868083804,baseline_11.txt,11-15,True,0.0,1.0,-0.023809523809523808,0.0,0.0,0.0,4.0,0.21052631578947367,0.11216518993747869,0.22222222222222224,0.17644306305015242,0.0,1.0,0.0,0.0,0.17644306305015242
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_11.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,11,15,11-15,14,Travelpro,1,3,1.0,1.0,1,1.0,1,cleaning_care;dimensions;durability_protection;electronics_convenience;expansion;handle;lock_security;packing_organization;tradeoff_or_limitation;weight;wheels_mobility,11,0.5789473684210527,0.12485463356635652,0.22727272727272727,0.6248513094883908,297,Travelpro > Travelpro > BEIS > Delsey > Monos > INUSA > Monos > BEIS > Travelpro > Delsey > INUSA,"[Travelpro] Travelpro also adds practical organization and travel features, including a 2-inch expansion option, multiple accessory pockets, a water-resistant pocket for damp items or toiletries, TSA-approved lock, self-aligning spinner wheels, and a four-stop adjustable handle. [Travelpro]

BEIS may be the most useful option for travelers who care more about airport handling and packing extras than charging, because it includes a side carry handle with a weight-limit indicator, a retractable bag-attach strap that holds up to 15 lbs, an expandable body, TSA locks, a cushioned trolley handle, compression features, and separate pouches for dirty clothes, shoes, undergarments, and damp clothing. [Monos] [BEIS] [Travelpro] [Delsey] [INUSA]",1.0,2.0,1.0,1.0,1.0,1.0,9.0,0.47368421052631576,0.05269512247489617,0.07142857142857142,0.48265681898119484,baseline_11.txt,11-15,True,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.10526315789473689,0.07215951109146035,0.15584415584415584,0.14219449050719601,0.0,1.0,0.0,0.0,0.14219449050719601
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_11.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,11,15,11-15,15,Travelpro,1,3,1.0,1.0,1,1.0,1,capacity_volume;comparison_ready_evidence;dimensions;electronics_convenience;lock_security;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;warranty_trial_return;weight,10,0.5263157894736842,0.04033202195787241,0.014492753623188406,0.5655034753297896,300,Travelpro > Delsey > BEIS > Monos > INUSA > Travelpro > BEIS > Delsey > INUSA > Delsey > Travelpro > Delsey,"[Travelpro] Delsey also gives strong information because it lists weight, exterior and interior dimensions, volume, material, airline-fit language, airline-size cautions, USB details, zipper-strength claims, interior features, and warranty information. [Travelpro] [BEIS] [Delsey] [INUSA] A shopper should also double-check sustainability details if that matters, because only Delsey gives a recycled-materials claim and even that claim lacks percentage, component, and certification details in the provided text. [Travelpro] [Delsey]",1.0,2.0,1.0,1.0,1.0,1.0,9.0,0.47368421052631576,0.06274956255568252,0.018518518518518517,0.47673119906084416,baseline_11.txt,11-15,True,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,-0.022417540597810114,-0.0040257648953301115,0.08877227626894546,0.0,1.0,0.0,0.0,0.08877227626894546
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,16,20,16-20,16,Travelpro,1,1,1.0,1.0,1,1.0,1,capacity_volume;expansion;lock_security;material_shell;overhead_bin_or_airline_fit;wheels_mobility,6,0.3157894736842105,0.22182704439390782,0.4878048780487805,0.4640273686562741,258,Travelpro > Delsey > BEIS > BEIS > INUSA > Monos,"Travelpro clearly meets the strict checklist: it is marketed as a Carry-On Expandable Hardside Spinner, has an ultra-strong 100% polycarbonate hard shell, eight MagnaTrac self-aligning spinner wheels, a built-in TSA-approved lock, and 45 L of volume [Travelpro].",1.0,1.0,0.5,2.0,0.8,0.0,6.0,0.3157894736842105,0.09303037750597515,0.09090909090909091,0.2787336672077341,baseline_16.txt,16-20,True,0.0,0.0,0.5,-1.0,0.19999999999999996,1.0,0.0,0.0,0.12879666688793268,0.39689578713968954,0.18529370144853996,0.0,0.0,1.0,1.0,0.18529370144853996
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,16,20,16-20,17,Travelpro,1,1,2.0,0.5,2,0.8,0,capacity_volume;cleaning_care;durability_protection;electronics_convenience;lock_security;packing_organization;price_value;weight;wheels_mobility,9,0.47368421052631576,0.1329527918529334,0.375,0.36091073380918315,217,BEIS > Travelpro > Delsey > Monos > INUSA > INUSA,"Travelpro is a strong runner-up for shoppers who value control and tech features because it lists 45 L at 8.1 lb, eight self-aligning spinner wheels, a built-in TSA-approved lock, USB A and C ports, divider panels, accessory pockets, and a water-resistant pocket [Travelpro].",1.0,1.0,0.3333333333333333,2.0,0.8,0.0,6.0,0.3157894736842105,0.04604124549283419,0.05263157894736842,0.2302608806775142,baseline_16.txt,16-20,True,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,3.0,0.15789473684210525,0.0869115463600992,0.3223684210526316,0.13064985313166894,0.0,0.0,0.0,0.0,0.13064985313166894
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,16,20,16-20,18,Travelpro,1,4,1.0,1.0,1,1.0,1,capacity_volume;dimensions;durability_protection;electronics_convenience;expansion;handle;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;tradeoff_or_limitation;warranty_trial_return;wheels_mobility,13,0.6842105263157895,0.2861883491580168,0.2911392405063291,0.6877506611707107,367,Travelpro > BEIS > Travelpro > INUSA > Travelpro > Travelpro > Delsey > Delsey > Monos,"For a first serious carry-on, the safest default from these product pages is Travelpro because it combines clear carry-on positioning, sizer-bin testing for most major domestic airlines, 45 L capacity, a 100% polycarbonate hard shell, eight spinner wheels, a TSA-approved lock, USB A and C ports, interior organization, a limited warranty, and a 100-day trial [Travelpro]. Travelpro is another good overpacker option if the shopper wants expansion but also wants a very explicit carry-on caveat, because it lists 45 L volume and a 2-inch expansion while warning that the fully expanded carry-on may not meet airline restrictions [Travelpro]. For frequent flyers, Travelpro is the strongest match because its page emphasizes overhead-bin travel, sizer-bin testing, precise control, eight MagnaTrac spinner wheels, an adjustable PowerScope Lite handle, a durable polycarbonate shell, and warranty support [Travelpro]. For tech-heavy travelers, Travelpro is the best match because it lists external USB A and C fast-charge ports and an FAA-compliant external-access battery pocket, though the power bank is not included [Travelpro].",1.0,2.0,1.0,1.0,1.0,1.0,9.0,0.47368421052631576,0.12300227258958749,0.18181818181818182,0.5132766905625746,baseline_16.txt,16-20,True,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.21052631578947373,0.1631860765684293,0.10932105868814729,0.17447397060813608,0.0,2.0,0.0,0.0,0.17447397060813608
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,16,20,16-20,19,Travelpro,1,1,1.0,1.0,1,1.0,1,expansion;overhead_bin_or_airline_fit;tradeoff_or_limitation,3,0.15789473684210525,0.08576101925076755,0.2571428571428571,0.3706359131233365,213,Travelpro > BEIS > Delsey > INUSA > Monos,"I would be cautious recommending Travelpro to shoppers who expect to use the expansion and still want guaranteed airline carry-on compliance, because the page says the fully expanded carry-on may not meet airline restrictions [Travelpro].",1.0,2.0,0.5,2.0,0.8,0.0,3.0,0.15789473684210525,0.07788713144401273,0.13432835820895522,0.33397229405523354,baseline_16.txt,16-20,True,0.0,-1.0,0.5,-1.0,0.19999999999999996,1.0,0.0,0.0,0.007873887806754826,0.1228144989339019,0.03666361906810295,0.0,-1.0,1.0,1.0,0.03666361906810295
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,16,20,16-20,20,Travelpro,1,2,1.0,1.0,1,1.0,1,capacity_volume;comparison_ready_evidence;dimensions;electronics_convenience;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;sustainability;tradeoff_or_limitation;warranty_trial_return;weight;wheels_mobility,13,0.6842105263157895,0.09988560596290517,0.2153846153846154,0.5557935854300978,297,Travelpro > Delsey > BEIS > INUSA > Monos > Travelpro > Delsey > BEIS > INUSA > Monos,"Travelpro provides one of the clearest product pages because it gives overall and case dimensions, weight, volume, hard-shell material, wheel system details, lock details, USB and battery-pocket details, interior organization, warranty and trial information, and the important caveat that the fully expanded carry-on may not meet airline restrictions [Travelpro]. Overall, Travelpro and Delsey are the clearest pages for side-by-side comparison [Travelpro] [Delsey].",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842,0.03308142165604275,0.0,0.3004759334540155,baseline_16.txt,16-20,True,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.631578947368421,0.06680418430686243,0.2153846153846154,0.2553176519760823,0.0,1.0,0.0,0.0,0.2553176519760823
