comparison,mode,source_file_geo,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_geo,question_id,product,cited_geo,ref_count_geo,first_citation_index,first_citation_score_geo,citation_position_proxy_geo,citation_position_score_geo,citation_share_of_voice_geo,recommendation_rank_proxy_geo,rank_score_proxy_geo,top1_cited_flag_geo,brand_mentioned_geo,brand_mention_count_geo,first_mention_index,first_mention_score_geo,mention_share_of_voice_geo,mention_position_proxy_geo,mention_position_score_geo,average_mention_position_proxy_geo,top1_mentioned_flag,feature_categories,feature_count_geo,feature_coverage_geo,tfidf_product_answer_similarity_geo,bigram_overlap_product_answer_geo,pais_product_answer_influence_score_geo,brand_context_sentiment_score_geo,brand_context_positive_hits_geo,brand_context_negative_hits_geo,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences,cited_baseline,ref_count_baseline,first_citation_score_baseline,recommendation_rank_proxy_baseline,rank_score_proxy_baseline,top1_cited_flag_baseline,feature_count_baseline,feature_coverage_baseline,tfidf_product_answer_similarity_baseline,bigram_overlap_product_answer_baseline,pais_product_answer_influence_score_baseline,brand_mentioned_baseline,brand_mention_count_baseline,mention_share_of_voice_baseline,citation_share_of_voice_baseline,first_mention_score_baseline,mention_position_proxy_baseline,mention_position_score_baseline,average_mention_position_proxy_baseline,citation_position_proxy_baseline,citation_position_score_baseline,brand_context_sentiment_score_baseline,brand_context_positive_hits_baseline,brand_context_negative_hits_baseline,source_file_baseline,prompt_set_label_baseline,baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_brand_mentioned,delta_brand_mention_count,delta_mention_share_of_voice,delta_citation_share_of_voice,delta_first_mention_score,delta_mention_position_proxy,delta_mention_position_score,delta_average_mention_position_proxy,delta_citation_position_proxy,delta_citation_position_score,delta_brand_context_sentiment_score,delta_brand_context_positive_hits,delta_brand_context_negative_hits,delta_citation_rate,delta_mean_ref_count,rank_improvement_geo_minus_baseline,delta_top1_cited_share,delta_pais
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,6,10,6-10,8,INUSA,1,2,1.0,1.0,1,1.0,0.4,1,1.0,1,1,2,1.0,1.0,0.4,1,1.0,1,1,cleaning_care;comparison_ready_evidence;dimensions;durability_protection;electronics_convenience;expansion;lock_security;material_shell;packing_organization;price_value;tradeoff_or_limitation;warranty_trial_return,12,0.631578947368421,0.02183648623823879,0.011627906976744186,0.4990939394345103,0.5714285714285714,11,3,173,INUSA > INUSA > Travelpro > Delsey > Monos,"[INUSA] What you likely give up versus higher-priced options is premium or more detailed feature depth: the page does not list a lifetime warranty, trial period, USB ports, expansion, advanced divider panels, corner armor, or patented security zippers for INUSA. [INUSA] By comparison, higher-priced pages describe extras such as Travelpro’s 100% polycarbonate shell, aluminum corner guards, USB A & C ports, 2-inch expansion, water-resistant pocket, and 100-day trial, Delsey’s SECURITECH zipper and shock-absorbing corner protectors, and Monos’s limited lifetime warranty and 100-day trial.","INUSA is the best fit for the lightest and most budget-conscious hard-shell carry-on in the provided pages. What you likely give up versus higher-priced options is premium or more detailed feature depth: the page does not list a lifetime warranty, trial period, USB ports, expansion, advanced divider panels, corner armor, or patented security zippers for INUSA.",1.0,2.0,1.0,1.0,1.0,1.0,10.0,0.5263157894736842,0.023252917714052995,0.0380952380952381,0.4822946938184999,1.0,3.0,0.5,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,7.0,2.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.10526315789473684,-0.0014164314758142067,-0.026467331118493913,0.016799245616010428,0.0,-1.0,-0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015817,4.0,1.0,0.0,0.0,0.0,0.0,0.016799245616010428
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,6,10,6-10,9,INUSA,1,1,4.0,0.25,4,0.4,0.2,4,0.4,0,1,1,4.0,0.25,0.2,4,0.4,4,0,cleaning_care;comparison_ready_evidence;durability_protection;handle;lock_security;material_shell;tradeoff_or_limitation;weight,8,0.42105263157894735,0.043589763374973216,0.02564102564102564,0.2301079661702713,0.2,3,2,203,Delsey > Travelpro > Monos > INUSA > BEIS,"[INUSA] BÉIS also has protection-minded details such as 100% virgin polycarbonate, TSA locks, water-resistant zipper tape, and a side carry handle with a weight-limit indicator, but the page does not claim reinforced corners or a patented secure zipper.","INUSA is the lighter-budget protection option, with PC/ABS-engineered hard-flex material that helps resist water and scratches, a Travel Sentry-approved lock, and self-repairable oversized zippers, though its page does not describe corner armor or patented zipper reinforcement.",1.0,2.0,0.2,5.0,0.2,0.0,6.0,0.3157894736842105,0.03982815307187306,0.03636363636363636,0.2832447374724288,1.0,2.0,0.2,0.2,0.2,5.0,0.2,5.0,5.0,0.2,0.75,7.0,1.0,baseline_6.txt,6-10,True,0.0,-1.0,0.04999999999999999,-1.0,0.2,0.0,2.0,0.10526315789473684,0.0037616103031001547,-0.010722610722610722,-0.05313677130215749,0.0,-1.0,0.0,0.0,0.04999999999999999,-1.0,0.2,-1.0,-1.0,0.2,-0.55,-4.0,1.0,0.0,-1.0,1.0,0.0,-0.05313677130215749
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,6,10,6-10,10,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,154,Travelpro > Travelpro > Travelpro > Delsey,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,1,5,1-5,1,Monos,1,1,6.0,0.16666666666666666,6,0.0,0.14285714285714285,4,0.4,0,1,2,5.0,0.2,0.2222222222222222,4,0.4,4,0,,0,0.0,0.025706757542918308,0.0,0.12180801817525033,0.3333333333333333,2,1,201,Delsey > Delsey > Delsey > Travelpro > BEIS > Monos > INUSA,[BEIS] [Monos] [INUSA],"The pages for BEIS, Monos, and INUSA do not provide the same explicit 3-5 day trip fit statement, although BEIS lists 49-61 L capacity, Monos describes the bag as suitable for short trips, and INUSA describes ample storage space.",0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,1.0,1.0,0.16666666666666666,-2.0,0.4,0.0,0.0,0.0,0.025706757542918308,0.0,0.12180801817525033,1.0,2.0,0.2222222222222222,0.14285714285714285,0.2,-2.0,0.4,-2.0,0.0,0.0,0.3333333333333333,2.0,1.0,1.0,1.0,2.0,0.0,0.12180801817525033
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,1,5,1-5,2,Monos,1,1,4.0,0.25,4,0.4,0.2,3,0.6,0,1,1,3.0,0.3333333333333333,0.16666666666666666,3,0.6,3,0,cleaning_care;comparison_ready_evidence;durability_protection;material_shell;sustainability;tradeoff_or_limitation;warranty_trial_return,7,0.3684210526315789,0.02593897786289956,0.0,0.21220533943222902,0.3333333333333333,4,2,171,Travelpro > Travelpro > Delsey > Monos > INUSA,"[Monos] INUSA describes hard-flex PC/ABS material with maximum strength, durability, and a water/scratch-resistant finish, but the page gives less detail about high-impact protection or warranty support.","Monos also looks protective because its page lists an unbreakable aerospace-grade polycarbonate shell, a TSA-approved lock, and reverse coil YKK zippers, but it gives less specific detail than Travelpro or Delsey about corner-impact protection.",1.0,1.0,0.25,3.0,0.6,0.0,0.0,0.0,0.06461418576726963,0.0,0.14625617048678727,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,3.0,0.6,3.0,4.0,0.4,1.0,3.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.3684210526315789,-0.03867520790437007,0.0,0.06594916894544176,0.0,0.0,-0.16666666666666666,-0.04999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666667,1.0,2.0,0.0,0.0,0.0,0.0,0.06594916894544176
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,1,5,1-5,3,Monos,1,2,5.0,0.2,5,0.2,0.18181818181818182,4,0.4,0,1,1,4.0,0.25,0.16666666666666666,4,0.4,4,0,handle;wheels_mobility,2,0.10526315789473684,0.02956938925943184,0.034482758620689655,0.23880558989060388,0.0,1,1,154,BEIS > BEIS > Travelpro > Delsey > Monos > INUSA > BEIS > Travelpro > Delsey > Monos > INUSA,"[Delsey] [Monos] [INUSA] None of the product pages specifically discusses performance in crowded spaces, so that part cannot be answered beyond the wheel-and-handle information provided. [BEIS] [Travelpro] [Delsey] [Monos] [INUSA]","Delsey, Monos, and INUSA also all mention smooth or silent spinner-wheel mobility, but their pages do not address airports and streets as directly as the BEIS page does.",0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,1.0,2.0,0.2,-2.0,0.4,0.0,2.0,0.10526315789473684,0.02956938925943184,0.034482758620689655,0.23880558989060388,1.0,1.0,0.16666666666666666,0.18181818181818182,0.25,-2.0,0.4,-2.0,-1.0,0.2,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.23880558989060388
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,1,5,1-5,4,Monos,1,1,4.0,0.25,4,0.4,0.2,4,0.4,0,1,1,4.0,0.25,0.2,4,0.4,4,0,packing_organization;tradeoff_or_limitation,2,0.10526315789473684,0.01657065825685454,0.027777777777777776,0.1618667632303183,-1.0,0,2,171,BEIS > Delsey > Travelpro > Monos > INUSA,"[Monos] INUSA is less organization-focused in the provided page text because it mentions 210D polyester lining and tie-down straps, but does not list the same variety of pouches, panels, compression systems, or small-item compartments.","Monos includes a zipped panel for shoes or separated items, plus a compression pad, ballistic nylon straps, and thoughtfully placed pockets.",1.0,1.0,0.25,3.0,0.6,0.0,0.0,0.0,0.06461418576726963,0.0,0.14625617048678727,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,3.0,0.6,3.0,4.0,0.4,1.0,1.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,1.0,-0.19999999999999996,0.0,2.0,0.10526315789473684,-0.04804352751041509,0.027777777777777776,0.015610592743531021,0.0,0.0,-0.1333333333333333,-0.04999999999999999,-0.08333333333333331,1.0,-0.19999999999999996,1.0,0.0,0.0,-2.0,-1.0,2.0,0.0,0.0,-1.0,0.0,0.015610592743531021
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,1,5,1-5,5,Monos,1,1,4.0,0.25,4,0.4,0.14285714285714285,2,0.8,0,1,2,3.0,0.3333333333333333,0.25,2,0.8,2,0,comparison_ready_evidence;lock_security;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return,5,0.2631578947368421,0.040961641340767886,0.0,0.19415724054885533,0.2222222222222222,11,7,238,Travelpro > Travelpro > Travelpro > Monos > Delsey > BEIS > INUSA,"[Monos] Delsey, BEIS, and INUSA all provide lock or airline-fit information, but their pages either include more airline-size caution, less trial information, or less warranty detail than Travelpro and Monos.","Monos is the best alternative if broad overhead-bin fit matters most because its page says the Carry-On is designed to fit in the overhead bin of almost any flight, anywhere in the world, and it also includes a TSA-approved lock, a limited lifetime warranty, and a 100-day trial. Delsey, BEIS, and INUSA all provide lock or airline-fit information, but their pages either include more airline-size caution, less trial information, or less warranty detail than Travelpro and Monos.",1.0,2.0,0.25,2.0,0.8,0.0,8.0,0.42105263157894735,0.057942202040084156,0.043010752688172046,0.3189172462936988,1.0,2.0,0.2,0.3333333333333333,0.25,2.0,0.8,2.0,4.0,0.4,0.0,5.0,5.0,baseline_1.txt,1-5,True,0.0,-1.0,0.0,0.0,0.0,0.0,-3.0,-0.15789473684210525,-0.01698056069931627,-0.043010752688172046,-0.12476000574484344,0.0,0.0,0.04999999999999999,-0.19047619047619047,0.08333333333333331,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,6.0,2.0,0.0,-1.0,0.0,0.0,-0.12476000574484344
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_11.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,11,15,11-15,11,Monos,1,2,1.0,1.0,1,1.0,0.2,1,1.0,1,1,2,1.0,1.0,0.2,1,1.0,1,1,capacity_volume;dimensions;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight,5,0.2631578947368421,0.05725581067811571,0.037037037037037035,0.4363049633052138,-0.3333333333333333,2,4,341,Monos > Monos > Travelpro > Travelpro > Delsey > Delsey > BEIS > BEIS > INUSA > INUSA,"[Monos] However, the provided Monos text does not include exact dimensions, weight, or volume, so a shopper should still double-check the airline’s published limits before buying. [Monos]

Travelpro also looks relatively safe for domestic travel because the page says it is sizer-bin tested for overhead-bin space on most major U.S.","The safest choice for stricter carry-on rules based on airline-fit language is Monos, because the page says this carry-on size is designed to fit in the overhead bin of almost any flight, anywhere in the world. However, the provided Monos text does not include exact dimensions, weight, or volume, so a shopper should still double-check the airline’s published limits before buying.",1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.022284071878134713,0.0,0.37112348104229365,1.0,2.0,0.2,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,1.0,baseline_11.txt,11-15,True,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2631578947368421,0.03497173879998099,0.037037037037037035,0.06518148226292014,0.0,0.0,0.0,-0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333333,-1.0,3.0,0.0,0.0,0.0,0.0,0.06518148226292014
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_11.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,11,15,11-15,12,Monos,1,1,9.0,0.1111111111111111,9,0.0,0.1111111111111111,5,0.2,0,1,1,8.0,0.125,0.125,5,0.2,5,0,,0,0.0,0.07669635423995338,0.0,0.12089482640354623,0.5,3,1,243,Travelpro > Travelpro > BEIS > BEIS > INUSA > INUSA > Delsey > Delsey > Monos,[Monos],"Monos emphasizes durable hard-shell protection with an unbreakable and aerospace-grade polycarbonate shell, but the provided text does not mention stain resistance, scuff resistance, scratch resistance, water resistance, wipe-clean materials, or a protective exterior finish.",1.0,1.0,0.16666666666666666,5.0,0.2,0.0,1.0,0.05263157894736842,0.02891227967871117,0.08333333333333333,0.1454754383918826,1.0,1.0,0.1111111111111111,0.1111111111111111,0.16666666666666666,5.0,0.2,5.0,6.0,0.0,0.6666666666666666,5.0,1.0,baseline_11.txt,11-15,True,0.0,0.0,-0.05555555555555555,0.0,0.0,0.0,-1.0,-0.05263157894736842,0.047784074561242215,-0.08333333333333333,-0.02458061198833636,0.0,0.0,0.013888888888888895,0.0,-0.04166666666666666,0.0,0.0,0.0,3.0,0.0,-0.16666666666666663,-2.0,0.0,0.0,0.0,0.0,0.0,-0.02458061198833636
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_11.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,11,15,11-15,13,Monos,1,2,4.0,0.25,4,0.4,0.18181818181818182,2,0.8,0,1,2,3.0,0.3333333333333333,0.25,2,0.8,2,0,durability_protection;material_shell;sustainability;warranty_trial_return,4,0.21052631578947367,0.09874563618383259,0.32432432432432434,0.3271697057099766,0.0,3,3,256,Delsey > Delsey > Delsey > Monos > BEIS > Monos > BEIS > Travelpro > Travelpro > INUSA > INUSA,"[Monos] [BEIS] Monos supports durability with an unbreakable polycarbonate shell, an aerospace-grade polycarbonate shell, YKK zippers, and a limited lifetime warranty. [Monos] BEIS supports durability with a durable hard-sided 100% virgin polycarbonate body and says virgin materials guarantee higher durability.","Monos and BEIS mention vegan leather details or trim, which is concrete material information, but the provided product-page text does not claim that those materials are sustainable or responsibly sourced. Monos supports durability with an unbreakable polycarbonate shell, an aerospace-grade polycarbonate shell, YKK zippers, and a limited lifetime warranty.",1.0,1.0,0.2,3.0,0.6,0.0,4.0,0.21052631578947367,0.03197680649192911,0.03125,0.17652145778961392,1.0,1.0,0.1111111111111111,0.125,0.25,3.0,0.6,3.0,5.0,0.2,-0.2,2.0,3.0,baseline_11.txt,11-15,True,0.0,1.0,0.04999999999999999,-1.0,0.20000000000000007,0.0,0.0,0.0,0.06676882969190348,0.29307432432432434,0.1506482479203627,0.0,1.0,0.1388888888888889,0.05681818181818182,0.08333333333333331,-1.0,0.20000000000000007,-1.0,-1.0,0.2,0.2,1.0,0.0,0.0,1.0,1.0,0.0,0.1506482479203627
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_11.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,11,15,11-15,14,Monos,1,1,7.0,0.14285714285714285,7,0.0,0.1111111111111111,4,0.4,0,1,2,5.0,0.2,0.2857142857142857,4,0.4,4,0,handle;lock_security;wheels_mobility,3,0.15789473684210525,0.05059637428596608,0.04878048780487805,0.16092005730110787,-0.5,1,3,326,Travelpro > Travelpro > BEIS > BEIS > Delsey > Delsey > Monos > INUSA > INUSA,"[Monos]

INUSA covers the basics well with four 360-degree silent spinner wheels, a TSA-approved lock, a push-button retractable trolley system, side studs so the luggage can stand upright on its side, ergonomic GEL handles, and self-repairable oversized zippers.","Monos has useful but less feature-heavy convenience details, including a TSA-approved lock, whisper-quiet wheels, an ultra-sturdy telescopic handle, interior compression, generously placed pockets, and nesting inside Monos Check-In sizes for home storage.",1.0,1.0,0.25,4.0,0.4,0.0,8.0,0.42105263157894735,0.05919506690637076,0.044444444444444446,0.23604953969706363,1.0,1.0,0.14285714285714285,0.14285714285714285,0.25,4.0,0.4,4.0,4.0,0.4,-0.3333333333333333,1.0,2.0,baseline_11.txt,11-15,True,0.0,0.0,-0.10714285714285715,0.0,0.0,0.0,-5.0,-0.2631578947368421,-0.008598692620404684,0.004336043360433604,-0.07512948239595577,0.0,1.0,0.14285714285714285,-0.031746031746031744,-0.04999999999999999,0.0,0.0,0.0,3.0,-0.4,-0.16666666666666669,0.0,1.0,0.0,0.0,0.0,0.0,-0.07512948239595577
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_11.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,11,15,11-15,15,Monos,1,2,7.0,0.14285714285714285,7,0.0,0.18181818181818182,4,0.4,0,1,2,4.0,0.25,0.2857142857142857,4,0.4,4,0,capacity_volume;cleaning_care;comparison_ready_evidence;dimensions;durability_protection;lock_security;overhead_bin_or_airline_fit;price_value;sustainability;tradeoff_or_limitation;weight;wheels_mobility,12,0.631578947368421,0.040576197869147276,0.0,0.32966912428560896,0.5555555555555556,7,2,369,Travelpro > Travelpro > Delsey > Delsey > BEIS > BEIS > Monos > Monos > INUSA > INUSA > INUSA,"[Monos] However, the provided Monos text leaves important questions unanswered because it does not include exact dimensions, weight, volume, care instructions, resistance claims, sustainability details, or detailed airline-size limits. [Monos]

INUSA gives useful basic information, including price, weight, dimensions, material, water/scratch-resistant finish, TSA lock, wheels, handles, zippers, and general “suitable for most major Airlines” language.","Monos gives clear high-level positioning, including overhead-bin fit language, hard-shell protection, TSA lock, smooth wheels, compression, pockets, lifetime warranty, and a 100-day trial. However, the provided Monos text leaves important questions unanswered because it does not include exact dimensions, weight, volume, care instructions, resistance claims, sustainability details, or detailed airline-size limits.",1.0,2.0,0.2,4.0,0.4,0.0,10.0,0.5263157894736842,0.03526228237891559,0.0,0.3189822810371866,1.0,2.0,0.13333333333333333,0.16666666666666666,0.2,4.0,0.4,4.0,5.0,0.2,0.3333333333333333,6.0,3.0,baseline_11.txt,11-15,True,0.0,0.0,-0.05714285714285716,0.0,0.0,0.0,2.0,0.10526315789473684,0.005313915490231684,0.0,0.01068684324842234,0.0,0.0,0.15238095238095237,0.015151515151515166,0.04999999999999999,0.0,0.0,0.0,2.0,-0.2,0.22222222222222227,1.0,-1.0,0.0,0.0,0.0,0.0,0.01068684324842234
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,16,20,16-20,16,Monos,1,1,4.0,0.25,4,0.4,0.2,4,0.4,0,1,1,9.0,0.1111111111111111,0.1,4,0.4,4,0,capacity_volume;dimensions;lock_security;material_shell;overhead_bin_or_airline_fit;tradeoff_or_limitation;wheels_mobility,7,0.3684210526315789,0.08917700150990558,0.125,0.2436029441616302,0.0,3,3,257,BEIS > Delsey > Travelpro > Monos > INUSA,"[Monos] I would also be cautious about INUSA for this exact checklist because the supplied page clearly says it is a hardside 20-inch carry-on spinner with four 360-degree wheels, a built-in TSA-approved combination lock, and a Travel Sentry-approved lock, but it does not provide a volume/capacity figure, so the 37 L threshold cannot be confirmed from the supplied text.","I would be cautious about Monos for this exact checklist because the supplied page clearly says it is a carry-on with a polycarbonate shell, TSA-approved lock, and smooth/whisper-quiet wheels, but it does not provide a capacity figure and does not explicitly call the wheels spinner wheels.",1.0,1.0,0.25,4.0,0.4,0.0,7.0,0.3684210526315789,0.08832160242136207,0.04838709677419355,0.23193992886005055,1.0,1.0,0.125,0.2,0.14285714285714285,4.0,0.4,4.0,4.0,0.4,-0.2,2.0,3.0,baseline_16.txt,16-20,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008553990885435125,0.07661290322580645,0.011663015301579649,0.0,0.0,-0.024999999999999994,0.0,-0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.011663015301579649
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,16,20,16-20,17,Monos,1,1,6.0,0.16666666666666666,6,0.0,0.14285714285714285,4,0.4,0,1,2,7.0,0.14285714285714285,0.2,4,0.4,4,0,,0,0.0,0.034470134610058566,0.0,0.12356069358867838,0.2,3,2,241,BEIS > Delsey > Travelpro > BEIS > BEIS > Monos > INUSA,[Monos] [INUSA],"Monos and INUSA cannot be fairly ranked for capacity-to-weight from the supplied text because the Monos page does not list capacity or weight, and the INUSA page lists weight but not capacity.",1.0,1.0,0.16666666666666666,5.0,0.2,0.0,0.0,0.0,0.06461418576726963,0.0,0.1295895038201206,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,5.0,0.2,5.0,6.0,0.0,-0.3333333333333333,1.0,2.0,baseline_16.txt,16-20,True,0.0,0.0,0.0,-1.0,0.2,0.0,0.0,0.0,-0.03014405115721106,0.0,-0.006028810231442222,0.0,1.0,0.033333333333333354,-0.023809523809523808,-0.023809523809523808,-1.0,0.2,-1.0,0.0,0.0,0.5333333333333333,2.0,0.0,0.0,0.0,1.0,0.0,-0.006028810231442222
