comparison,mode,source_file_geo,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_geo,question_id,product,cited_geo,ref_count_geo,first_citation_index,first_citation_score_geo,citation_position_proxy_geo,citation_position_score_geo,citation_share_of_voice_geo,recommendation_rank_proxy_geo,rank_score_proxy_geo,top1_cited_flag_geo,brand_mentioned_geo,brand_mention_count_geo,first_mention_index,first_mention_score_geo,mention_share_of_voice_geo,mention_position_proxy_geo,mention_position_score_geo,average_mention_position_proxy_geo,top1_mentioned_flag,feature_categories,feature_count_geo,feature_coverage_geo,tfidf_product_answer_similarity_geo,bigram_overlap_product_answer_geo,pais_product_answer_influence_score_geo,brand_context_sentiment_score_geo,brand_context_positive_hits_geo,brand_context_negative_hits_geo,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences,cited_current,ref_count_current,first_citation_score_current,recommendation_rank_proxy_current,rank_score_proxy_current,top1_cited_flag_current,feature_count_current,feature_coverage_current,tfidf_product_answer_similarity_current,bigram_overlap_product_answer_current,pais_product_answer_influence_score_current,brand_mentioned_current,brand_mention_count_current,mention_share_of_voice_current,citation_share_of_voice_current,first_mention_score_current,mention_position_proxy_current,mention_position_score_current,average_mention_position_proxy_current,citation_position_proxy_current,citation_position_score_current,brand_context_sentiment_score_current,brand_context_positive_hits_current,brand_context_negative_hits_current,source_file_current,prompt_set_label_current,current_baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_brand_mentioned,delta_brand_mention_count,delta_mention_share_of_voice,delta_citation_share_of_voice,delta_first_mention_score,delta_mention_position_proxy,delta_mention_position_score,delta_average_mention_position_proxy,delta_citation_position_proxy,delta_citation_position_score,delta_brand_context_sentiment_score,delta_brand_context_positive_hits,delta_brand_context_negative_hits,delta_citation_rate,delta_mean_ref_count,rank_improvement_geo_minus_current,delta_top1_cited_share,delta_pais
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_6.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,6,10,6-10,6,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,151,Delsey > Delsey > Delsey,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_6.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,6,10,6-10,7,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,213,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > Travelpro,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_6.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,6,10,6-10,8,INUSA,1,3,1.0,1.0,1,1.0,0.5,1,1.0,1,1,3,1.0,1.0,0.5,1,1.0,1,1,capacity_volume;cleaning_care;dimensions;durability_protection;electronics_convenience;expansion;lock_security;material_shell;packing_organization;price_value;sustainability;tradeoff_or_limitation;warranty_trial_return;weight,14,0.7368421052631579,0.06520735963906281,0.1523809523809524,0.633267035837587,0.3333333333333333,8,4,165,INUSA > INUSA > INUSA > Travelpro > Monos > BEIS,"[INUSA] It is listed at 5.9 lbs. [INUSA] For basic organization, it includes a full 210D polyester interior lining and tie-down straps to help secure belongings. [INUSA] What you may give up versus the higher-priced options is more advanced organization, premium materials, and specialty features: the INUSA page does not mention the Travelpro’s 100% polycarbonate shell, aluminum corner guards, USB A/C ports, water-resistant pocket, tracking-device sleeve, or 2-inch expansion; the Monos compression pad, antimicrobial lining, laundry bag, shoe bags, or limited lifetime warranty; or the BÉIS 49-61 L expandable capacity, weight indicator, many separate pouches, and compression system.","The INUSA Ally Hardside 20-inch Carry-On Spinner looks like the best lightest and most budget-conscious match. What you may give up versus the higher-priced options is more advanced organization, premium materials, and specialty features: the INUSA page does not mention the Travelpro’s 100% polycarbonate shell, aluminum corner guards, USB A/C ports, water-resistant pocket, tracking-device sleeve, or 2-inch expansion; the Monos compression pad, antimicrobial lining, laundry bag, shoe bags, or limited lifetime warranty; or the BÉIS 49-61 L expandable capacity, weight indicator, many separate pouches, and compression system.",1.0,3.0,1.0,1.0,1.0,1.0,12.0,0.631578947368421,0.12972979608402943,0.17197452229299362,0.6280579270344392,1.0,3.0,0.2727272727272727,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.10526315789473684,-0.06452243644496662,-0.019593569912041225,0.005209108803147844,0.0,0.0,0.2272727272727273,0.2272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666667,3.0,4.0,0.0,0.0,0.0,0.0,0.005209108803147844
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_6.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,6,10,6-10,9,INUSA,1,2,4.0,0.25,4,0.4,0.2222222222222222,4,0.4,0,1,3,4.0,0.25,0.23076923076923078,4,0.4,4,0,cleaning_care;comparison_ready_evidence;dimensions;durability_protection;lock_security;material_shell;tradeoff_or_limitation,7,0.3684210526315789,0.05146471521017822,0.05405405405405406,0.30875192834312626,1.0,12,0,219,Travelpro > Delsey > Monos > INUSA > Travelpro > Delsey > Monos > INUSA > BEIS,"[Travelpro] [Delsey] [Monos] [INUSA] Travelpro stands out for rough-handling protection because it combines an ultra-strong 100% polycarbonate shell that resists cracking under pressure, polished aluminum corner armor for high-collision zones, a built-in TSA lock, and a textured finish that helps reduce visible scuffs or scratching. [INUSA] BÉIS includes a durable hard-shell exterior, TSA lock, stain resistance, and a polycarbonate body, but the provided page gives fewer protection-specific details than Travelpro, DELSEY, Monos, or INUSA.","The strongest protection-focused options are Travelpro, DELSEY, and Monos, with INUSA as the lower-priced protection/value option. INUSA is the budget-leaning protection option because it uses lightweight PC/ABS-engineered material with a micro-diamond finish that helps resist water and scratches, a built-in TSA-approved and Travel Sentry® Approved lock, and smooth-gliding self-repairable oversized zippers. BÉIS includes a durable hard-shell exterior, TSA lock, stain resistance, and a polycarbonate body, but the provided page gives fewer protection-specific details than Travelpro, DELSEY, Monos, or INUSA.",1.0,1.0,0.25,4.0,0.4,0.0,8.0,0.42105263157894735,0.039937784933104986,0.0,0.2255314166357438,1.0,2.0,0.2222222222222222,0.2,0.25,4.0,0.4,4.0,4.0,0.4,1.0,6.0,0.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,0.011526930277073237,0.05405405405405406,0.08322051170738246,0.0,1.0,0.008547008547008572,0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.08322051170738246
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_6.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,6,10,6-10,10,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,167,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > Travelpro,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_1.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,1,5,1-5,1,Monos,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,140,Delsey > Travelpro > BEIS,,,1.0,2.0,1.0,1.0,1.0,1.0,5.0,0.2631578947368421,0.10913694353677017,0.3150684931506849,0.48838590829399187,1.0,2.0,0.4,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,8.0,1.0,baseline_curr/baseline_1_curr.txt,1-5,True,-1.0,-2.0,-1.0,5.0,-1.0,-1.0,-5.0,-0.2631578947368421,-0.10913694353677017,-0.3150684931506849,-0.48838590829399187,-1.0,-2.0,-0.4,-0.5,-1.0,5.0,-1.0,5.0,5.0,-1.0,-0.7777777777777778,-8.0,-1.0,-1.0,-2.0,-5.0,-1.0,-0.48838590829399187
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_1.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,1,5,1-5,2,Monos,1,1,3.0,0.3333333333333333,3,0.6,0.3333333333333333,3,0.6,0,1,1,4.0,0.25,0.25,3,0.6,3,0,,0,0.0,0.07669635423995338,0.0,0.16533927084799066,0.5,3,1,118,Travelpro > Delsey > Monos,[Monos],"Monos also looks durable and protective because it lists an unbreakable aerospace-grade polycarbonate shell, an integrated TSA-approved lock, reverse coil YKK zippers, and a limited lifetime warranty.",1.0,1.0,0.3333333333333333,2.0,0.8,0.0,2.0,0.10526315789473684,0.051944170064201024,0.11428571428571428,0.1985843227346447,1.0,1.0,0.25,0.25,0.3333333333333333,2.0,0.8,2.0,3.0,0.6,1.0,4.0,0.0,baseline_curr/baseline_1_curr.txt,1-5,True,0.0,0.0,0.0,1.0,-0.20000000000000007,0.0,-2.0,-0.10526315789473684,0.02475218417575236,-0.11428571428571428,-0.03324505188665405,0.0,0.0,0.0,0.08333333333333331,-0.08333333333333331,1.0,-0.20000000000000007,1.0,0.0,0.0,-0.5,-1.0,1.0,0.0,0.0,-1.0,0.0,-0.03324505188665405
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_1.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,1,5,1-5,3,Monos,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,135,Travelpro > Travelpro > Delsey > BEIS > INUSA,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_curr/baseline_1_curr.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_1.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,1,5,1-5,4,Monos,1,1,4.0,0.25,4,0.4,0.25,3,0.6,0,1,1,4.0,0.25,0.25,3,0.6,3,0,,0,0.0,0.07669635423995338,0.0,0.148672604181324,1.0,1,0,140,BEIS > BEIS > Travelpro > Monos,[Monos],"Monos is simpler but still useful for organization because it has a zipped panel for shoes or other items, a compression pad, ballistic nylon straps, and generously sized pockets.",1.0,1.0,0.25,3.0,0.6,0.0,0.0,0.0,0.03954311294163617,0.0,0.14124195592166056,1.0,1.0,0.25,0.25,0.25,3.0,0.6,3.0,4.0,0.4,1.0,1.0,0.0,baseline_curr/baseline_1_curr.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037153241298317215,0.0,0.0074306482596634416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074306482596634416
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_1.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,1,5,1-5,5,Monos,1,1,1.0,1.0,1,1.0,0.16666666666666666,1,1.0,1,1,3,1.0,1.0,0.2727272727272727,1,1.0,1,1,,0,0.0,0.018710514703469516,0.0,0.2870754362740272,0.6470588235294118,14,3,256,Monos > Travelpro > Travelpro > BEIS > Delsey > INUSA,"[Monos]
Travelpro gives very strong confidence for U.S.","For overall purchase confidence, I would recommend Monos if broad carry-on fit, security, warranty, and trial are your main concerns, because its page says the Carry-On is designed to fit in the overhead bin of almost any flight, anywhere in the world, and includes a TSA-approved lock, limited lifetime warranty, and 100-day trial. Delsey includes a TSA-accepted lock, 10-year limited worldwide warranty, and 30-day return policy for unused online purchases, but it does not offer as long a trial as Monos or Travelpro in the provided page text. INUSA offers the lowest listed sale price among these pages, plus TSA-approved locks, suitability for most major airlines, and a 10-year warranty, but its page provides fewer trial or return details than Monos, Travelpro, or Delsey.",1.0,3.0,1.0,1.0,1.0,1.0,5.0,0.2631578947368421,0.18281705311857224,0.47674418604651164,0.6107066174780597,1.0,3.0,0.42857142857142855,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,12.0,2.0,baseline_curr/baseline_1_curr.txt,1-5,True,0.0,-2.0,0.0,0.0,0.0,0.0,-5.0,-0.2631578947368421,-0.16410653841510273,-0.47674418604651164,-0.32363118120403245,0.0,0.0,-0.15584415584415584,-0.26190476190476186,0.0,0.0,0.0,0.0,0.0,0.0,-0.0672268907563025,2.0,1.0,0.0,-2.0,0.0,0.0,-0.32363118120403245
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_11.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,11,15,11-15,11,Monos,1,1,1.0,1.0,1,1.0,0.14285714285714285,1,1.0,1,1,2,1.0,1.0,0.15384615384615385,1,1.0,1,1,overhead_bin_or_airline_fit,1,0.05263157894736842,0.051082245410057715,0.058823529411764705,0.31289962761658324,0.1111111111111111,5,4,340,Monos > Travelpro > Travelpro > INUSA > BEIS > Delsey > Travelpro,[Monos] Travelpro says the bag was sizer-bin tested to fit overhead bins on most major U.S.,"Based only on the provided product-page text, the safest options for reducing gate-check risk appear to be Monos, Travelpro, and INUSA because they use the clearest airline-fit language. Monos says its carry-on size is designed to fit in the overhead bin of almost any flight, anywhere in the world, which is the broadest fit claim among the pages, but the provided text does not include exact dimensions, weight, or capacity, so a shopper should still double-check the measurements before buying.",1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.21052631578947367,0.06812647234877328,0.1206896551724138,0.3571673392368448,1.0,1.0,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-0.15789473684210525,-0.017044226938715566,-0.06186612576064909,-0.04426771162026155,0.0,1.0,-0.046153846153846156,-0.05714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,4.0,3.0,0.0,0.0,0.0,0.0,-0.04426771162026155
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_11.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,11,15,11-15,12,Monos,1,1,5.0,0.2,5,0.2,0.2,5,0.2,0,1,1,5.0,0.2,0.2,5,0.2,5,0,,0,0.0,0.07669635423995338,0.0,0.13867260418132402,0.0,1,1,189,Travelpro > INUSA > BEIS > Delsey > Monos,[Monos],"Monos mentions an unbreakable aerospace-grade polycarbonate shell and durable materials, but the provided text does not mention stain resistance, scratch resistance, water resistance, scuff resistance, or cleaning instructions.",1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.2631578947368421,0.05996848375892778,0.041666666666666664,0.3542086090324873,1.0,1.0,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,0.0,-0.8,4.0,-0.8,-1.0,-5.0,-0.2631578947368421,0.016727870481025607,-0.041666666666666664,-0.21553600485116328,0.0,0.0,0.0,0.0,-0.8,4.0,-0.8,4.0,4.0,-0.8,-1.0,-1.0,1.0,0.0,0.0,-4.0,-1.0,-0.21553600485116328
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_11.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,11,15,11-15,13,Monos,1,1,3.0,0.3333333333333333,3,0.6,0.2,3,0.6,0,1,1,4.0,0.25,0.16666666666666666,3,0.6,3,0,sustainability;tradeoff_or_limitation;warranty_trial_return,3,0.15789473684210525,0.035585194518984065,0.09090909090909091,0.2023323499085815,-0.3333333333333333,2,4,199,Travelpro > Delsey > Monos > BEIS > INUSA,"[Monos] BEIS also provides weak sustainability-related evidence because it lists vegan leather trim and a limited lifetime luggage warranty, but the provided text does not make a sustainability claim or identify recycled content.","Monos provides weak sustainability-related evidence because it mentions vegan leather details and a limited lifetime warranty, but the provided text does not make an environmental claim or identify recycled content.",1.0,2.0,1.0,1.0,1.0,1.0,5.0,0.2631578947368421,0.12081179869003059,0.2826086956521739,0.4858519096998673,1.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,-0.3333333333333333,1.0,2.0,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,-1.0,-0.6666666666666667,2.0,-0.4,-1.0,-2.0,-0.10526315789473684,-0.08522660417104652,-0.19169960474308298,-0.2835195597912858,0.0,0.0,0.0,-0.08571428571428569,-0.75,2.0,-0.4,2.0,2.0,-0.4,0.0,1.0,2.0,0.0,-1.0,-2.0,-1.0,-0.2835195597912858
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_11.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,11,15,11-15,14,Monos,1,1,5.0,0.2,5,0.2,0.16666666666666666,4,0.4,0,1,1,5.0,0.2,0.16666666666666666,4,0.4,4,0,dimensions;electronics_convenience;handle;lock_security;packing_organization;tradeoff_or_limitation;weight;wheels_mobility,8,0.42105263157894735,0.06837840068526457,0.043478260869565216,0.2277412789166105,-0.3333333333333333,1,2,295,Travelpro > Travelpro > BEIS > Delsey > Monos > INUSA,"[Monos] INUSA covers basics such as TSA-approved locks, 360-degree wheels, dual interior organization, a telescopic handle, oversized zippers, and top and side GEL handles, but it does not mention phone charging, a weight indicator, a bag strap, quick-access exterior storage, or tracking-device storage.","Monos offers useful basics such as a TSA-approved lock, whisper-quiet wheels, an ergonomic telescopic handle, a zipped shoe panel, a compression pad, straps, and pockets, but it does not mention phone charging, a weight indicator, a bag strap, or tracking-device storage.",1.0,1.0,0.3333333333333333,3.0,0.6,0.0,5.0,0.2631578947368421,0.052006248339911965,0.05714285714285714,0.22160425718677937,1.0,1.0,0.16666666666666666,0.2,0.3333333333333333,3.0,0.6,3.0,3.0,0.6,0.0,1.0,1.0,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,0.0,-0.1333333333333333,1.0,-0.19999999999999996,0.0,3.0,0.15789473684210525,0.01637215234535261,-0.013664596273291925,0.0061370217298311325,0.0,0.0,0.0,-0.033333333333333354,-0.1333333333333333,1.0,-0.19999999999999996,1.0,2.0,-0.39999999999999997,-0.3333333333333333,0.0,1.0,0.0,0.0,-1.0,0.0,0.0061370217298311325
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_11.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,11,15,11-15,15,Monos,1,2,5.0,0.2,5,0.2,0.15384615384615385,5,0.2,0,1,2,7.0,0.14285714285714285,0.13333333333333333,5,0.2,5,0,comparison_ready_evidence;material_shell;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;weight,6,0.3157894736842105,0.031818712043950086,0.0,0.27618830381229875,0.0,6,6,385,Travelpro > BEIS > INUSA > Delsey > Monos > BEIS > Delsey > INUSA > Travelpro > Monos > Delsey > Travelpro > Delsey,"[Monos]

Before purchase, a shopper should double-check the exact airline size and weight rules for the flights they take, especially for BEIS, Delsey, INUSA, and expanded Travelpro, because the pages use “most airlines” or “most U.S. [Monos] For sustainability, shoppers should double-check which Delsey components are recycled and what percentage is recycled, because the provided text says made with recycled materials but does not provide details.","Monos provides strong brand and design language, a broad overhead-bin fit claim, shell material language, handle details, TSA lock, interior organization, limited lifetime warranty, and 100-day trial, but the provided text leaves important comparison details unanswered, including exact exterior dimensions, weight, capacity, cleaning care, and detailed sustainability information. A shopper should also double-check Monos’s exact dimensions and weight because the provided text gives airline-fit language but not numeric size or weight specifications.",1.0,2.0,1.0,1.0,1.0,1.0,10.0,0.5263157894736842,0.07314967878738056,0.01282051282051282,0.48848283724195657,1.0,1.0,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,6.0,2.0,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,0.0,-0.8,4.0,-0.8,-1.0,-4.0,-0.21052631578947367,-0.041330966743430474,-0.01282051282051282,-0.21229453342965782,0.0,1.0,-0.06666666666666668,-0.046153846153846156,-0.8571428571428572,4.0,-0.8,4.0,4.0,-0.8,-0.5,0.0,4.0,0.0,0.0,-4.0,-1.0,-0.21229453342965782
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_16.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,16,20,16-20,16,Monos,1,1,5.0,0.2,5,0.2,0.2,5,0.2,0,1,1,7.0,0.14285714285714285,0.14285714285714285,5,0.2,5,0,,0,0.0,0.07669635423995338,0.0,0.13867260418132402,-0.3333333333333333,1,2,246,BEIS > Travelpro > INUSA > Delsey > Monos,[Monos],"Delsey meets most of the checklist clearly, but I would be slightly cautious if you require the page to use the exact phrase “hard shell.” It is marketed as a Carry-On Plus Spinner, lists 360° spinner wheels, a TSA-accepted lock, 44 L of capacity, and 100% polycarbonate material, but the provided text does not explicitly call the shell “hard shell.”  

Monos is the main caution item for this strict checklist.",1.0,1.0,1.0,1.0,1.0,1.0,7.0,0.3684210526315789,0.06667179829123328,0.125,0.38910190351789575,1.0,1.0,0.16666666666666666,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,0.0,-0.8,4.0,-0.8,-1.0,-7.0,-0.3684210526315789,0.010024555948720107,-0.125,-0.25042929933657176,0.0,0.0,-0.023809523809523808,0.0888888888888889,-0.8571428571428572,4.0,-0.8,4.0,4.0,-0.8,-1.3333333333333333,-3.0,2.0,0.0,0.0,-4.0,-1.0,-0.25042929933657176
